id	category	title	words1	words2	words3
274	repro	Joint Region-Attention and Multi-Scale Transformer for Microsatellite Instability Detection from Whole Slide Images in Gastrointestinal Cancer 	11	44	7
274	strenghts	Joint Region-Attention and Multi-Scale Transformer for Microsatellite Instability Detection from Whole Slide Images in Gastrointestinal Cancer 	8	167	33
274	total		288	523	92
274	weakness	Joint Region-Attention and Multi-Scale Transformer for Microsatellite Instability Detection from Whole Slide Images in Gastrointestinal Cancer 	84	75	1
275	contribution	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	34	77	42
275	detailed	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	3	255	34
275	justifictation	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	46	73	54
275	repro	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	27	7	30
275	strenghts	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	51	48	87
275	total		260	510	286
275	weakness	Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification 	99	50	39
276	contribution	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	114	33	62
276	detailed	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	101	161	102
276	justifictation	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	16	30	26
276	repro	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	52	38	34
276	strenghts	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	59	19	48
276	total		412	305	374
276	weakness	Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos 	70	24	102
277	contribution	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	48	41	36
277	detailed	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	17	63	73
277	justifictation	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	24	22	10
277	repro	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	7	27	41
277	strenghts	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	11	36	116
277	total		112	217	410
277	weakness	Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models 	5	28	134
278	contribution	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	25	66	13
278	detailed	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	52	29	36
278	justifictation	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	12	20	41
278	repro	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	1	36	24
278	strenghts	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	5	90	39
278	total		100	380	192
278	weakness	Landmark-free Statistical Shape Modeling via Neural Flow Deformations 	5	139	39
279	contribution	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	33	60	14
279	detailed	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	64	63	94
279	justifictation	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	11	30	19
279	repro	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	2	8	13
279	strenghts	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	26	46	29
279	total		173	494	300
279	weakness	Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation 	37	287	131
280	contribution	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	88	106	49
280	detailed	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	131	7	20
280	justifictation	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	33	36	8
280	repro	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	18	8	16
280	strenghts	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	53	26	82
280	total		359	286	249
280	weakness	Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis 	36	103	74
281	contribution	Learning Incrementally to Segment Multiple Organs in a CT Image 	63	54	78
281	detailed	Learning Incrementally to Segment Multiple Organs in a CT Image 	37	8	228
281	justifictation	Learning Incrementally to Segment Multiple Organs in a CT Image 	44	20	29
281	repro	Learning Incrementally to Segment Multiple Organs in a CT Image 	8	1	40
281	strenghts	Learning Incrementally to Segment Multiple Organs in a CT Image 	153	49	62
281	total		600	203	462
281	weakness	Learning Incrementally to Segment Multiple Organs in a CT Image 	295	71	25
282	contribution	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	62	22	18
282	detailed	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	96	89	32
282	justifictation	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	2	13	20
282	repro	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	4	2	10
282	strenghts	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	161	41	29
282	total		473	293	146
282	weakness	Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks 	148	126	37
283	contribution	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	94	53	37
283	detailed	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	69	84	7
283	justifictation	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	42	15	26
283	repro	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	18	8	13
283	strenghts	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	67	27	29
283	total		330	195	125
283	weakness	Learning Robust Representation for Joint Grading of Ophthalmic Diseases via Adaptive Curriculum and Feature Disentanglement 	40	8	13
284	contribution	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	57	60	52
284	detailed	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	25	132	232
284	justifictation	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	30	33	43
284	repro	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	17	37	10
284	strenghts	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	100	74	15
284	total		238	389	400
284	weakness	Learning self-calibrated optic disc and cup segmentation from multi-rater annotations 	9	53	48
285	contribution	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	33	17	62
285	detailed	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	11	4	27
285	justifictation	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	25	12	70
285	repro	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	43	3	40
285	strenghts	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	38	9	92
285	total		164	79	301
285	weakness	Learning shape distributions from large databases of healthy organs: applications to zero-shot and few-shot abnormal pancreas detection 	14	34	10
286	contribution	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	34	52	57
286	detailed	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	184	42	70
286	justifictation	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	34	44	56
286	repro	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	31	2	5
286	strenghts	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	63	40	49
286	total		464	293	243
286	weakness	Learning towards Synchronous Network Memorizability and Generalizability for Continual Segmentation across Multiple Sites 	118	113	6
287	contribution	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	114	79	149
287	detailed	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	292	57	63
287	justifictation	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	28	25	29
287	repro	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	60	16	28
287	strenghts	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	32	20	76
287	total		606	283	504
287	weakness	Learning Tumor-Induced Deformations to Improve Tumor-Bearing Brain MR Segmentation 	80	86	159
288	contribution	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	39	51	46
288	detailed	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	116	117	5
288	justifictation	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	18	17	5
288	repro	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	11	11	8
288	strenghts	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	26	37	61
288	total		231	271	218
288	weakness	Learning Underrepresented Classes from Decentralized Partially Labeled Medical Images 	21	38	93
289	contribution	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	19	77	78
289	detailed	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	2	17	68
289	justifictation	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	14	76	37
289	repro	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	7	15	52
289	strenghts	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	31	14	153
289	total		232	275	413
289	weakness	Learning with Context Encoding for Single-Stage Cranial Bone Labeling and Landmark Localization 	159	76	25
290	contribution	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	35	38	40
290	detailed	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	19	40	55
290	justifictation	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	9	12	25
290	repro	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	28	1	26
290	strenghts	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	33	33	96
290	total		184	133	272
290	weakness	Learning-based and unrolled motion-compensated reconstruction for cardiac MR CINE imaging 	60	9	30
291	contribution	Learning-based US-MR Liver Image Registration with Spatial Priors 	35	35	90
291	detailed	Learning-based US-MR Liver Image Registration with Spatial Priors 	189	10	1
291	justifictation	Learning-based US-MR Liver Image Registration with Spatial Priors 	8	9	26
291	repro	Learning-based US-MR Liver Image Registration with Spatial Priors 	3	14	9
291	strenghts	Learning-based US-MR Liver Image Registration with Spatial Priors 	42	77	0
291	total		321	253	127
291	weakness	Learning-based US-MR Liver Image Registration with Spatial Priors 	44	108	1
292	contribution	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	75	92	41
292	detailed	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	64	6	47
292	justifictation	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	15	23	10
292	repro	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	27	11	18
292	strenghts	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	33	182	35
292	total		526	430	177
292	weakness	Lesion Guided Explainable Few Weak-shot Medical Report Generation 	312	116	26
293	contribution	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	21	68	60
293	detailed	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	2	206	59
293	justifictation	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	26	20	8
293	repro	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	11	7	14
293	strenghts	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	45	32	60
293	total		235	477	252
293	weakness	Lesion-Aware Contrastive Representation Learning for Histopathology Whole Slide Images Analysis 	130	144	51
294	contribution	Lesion-aware Dynamic Kernel for Polyp Segmentation 	40	70	39
294	detailed	Lesion-aware Dynamic Kernel for Polyp Segmentation 	202	5	267
294	justifictation	Lesion-aware Dynamic Kernel for Polyp Segmentation 	27	26	13
294	repro	Lesion-aware Dynamic Kernel for Polyp Segmentation 	49	31	8
294	strenghts	Lesion-aware Dynamic Kernel for Polyp Segmentation 	68	22	30
294	total		467	197	462
294	weakness	Lesion-aware Dynamic Kernel for Polyp Segmentation 	81	43	105
295	contribution	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	74	32	54
295	detailed	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	73	169	14
295	justifictation	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	9	8	32
295	repro	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	29	8	26
295	strenghts	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	67	9	35
295	total		288	231	238
295	weakness	Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis 	36	5	77
296	contribution	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	74	30	66
296	detailed	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	145	155	6
296	justifictation	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	76	30	30
296	repro	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	13	1	5
296	strenghts	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	85	30	38
296	total		455	274	224
296	weakness	Leveraging Labeling Representations in Uncertainty-based Semi-supervised Segmentation 	62	28	79
297	contribution	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	147	43	32
297	detailed	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	41	328	120
297	justifictation	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	69	54	68
297	repro	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	27	31	44
297	strenghts	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	28	73	108
297	total		437	636	487
297	weakness	LIDP: A Lung Image Dataset with Pathological Information for Lung Cancer Screening 	125	107	115
298	contribution	LifeLonger: A Benchmark for Continual Disease Classification 	38	58	53
298	detailed	LifeLonger: A Benchmark for Continual Disease Classification 	236	135	404
298	justifictation	LifeLonger: A Benchmark for Continual Disease Classification 	41	30	50
298	repro	LifeLonger: A Benchmark for Continual Disease Classification 	33	7	7
298	strenghts	LifeLonger: A Benchmark for Continual Disease Classification 	32	26	100
298	total		473	300	1000
298	weakness	LifeLonger: A Benchmark for Continual Disease Classification 	93	44	386
299	contribution	LiftReg: Limited Angle 2D/3D Deformable Registration 	21	112	19
299	detailed	LiftReg: Limited Angle 2D/3D Deformable Registration 	36	102	51
299	justifictation	LiftReg: Limited Angle 2D/3D Deformable Registration 	31	40	23
299	repro	LiftReg: Limited Angle 2D/3D Deformable Registration 	38	39	1
299	strenghts	LiftReg: Limited Angle 2D/3D Deformable Registration 	47	122	12
299	total		206	546	161
299	weakness	LiftReg: Limited Angle 2D/3D Deformable Registration 	33	131	55
300	contribution	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	43	106	53
300	detailed	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	134	132	246
300	justifictation	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	17	37	85
300	repro	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	11	38	40
300	strenghts	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	28	113	26
300	total		285	623	469
300	weakness	Light-weight spatio-temporal graphs for segmentation and ejection fraction prediction in cardiac ultrasound 	52	197	19
301	contribution	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	33	37	26
301	detailed	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	29	136	1
301	justifictation	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	21	17	5
301	repro	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	14	16	7
301	strenghts	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	39	66	33
301	total		180	296	73
301	weakness	Local Attention Graph-based Transformer for Multi-target Genetic Alteration Prediction 	44	24	1
302	contribution	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	91	90	64
302	detailed	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	12	88	87
302	justifictation	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	25	28	30
302	repro	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	18	9	15
302	strenghts	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	52	48	72
302	total		343	336	269
302	weakness	Local Graph Fusion of Multi-View MR Images for Knee Osteoarthritis Diagnosis 	145	73	1
303	contribution	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	37	29	51
303	detailed	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	14	58	43
303	justifictation	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	14	59	20
303	repro	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	9	23	43
303	strenghts	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	38	59	63
303	total		126	286	390
303	weakness	Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework 	14	58	170
304	contribution	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	83	29	79
304	detailed	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	25	80	135
304	justifictation	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	28	47	31
304	repro	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	18	11	19
304	strenghts	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	96	14	108
304	total		286	268	657
304	weakness	Local-Region and Cross-Dataset Contrastive Learning for Retinal Vessel Segmentation 	36	87	285
305	contribution	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	39	45	13
305	detailed	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	95	26	108
305	justifictation	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	25	38	32
305	repro	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	73	14	26
305	strenghts	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	75	34	16
305	total		570	168	234
305	weakness	Longitudinal Infant Functional Connectivity Prediction via Conditional Intensive Triplet Network 	263	11	39
306	contribution	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	72	59	81
306	detailed	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	15	72	7
306	justifictation	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	6	58	41
306	repro	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	12	24	27
306	strenghts	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	35	13	32
306	total		162	293	467
306	weakness	Long-tailed Multi-label Retinal Diseases Recognition via Relational Learning and Knowledge Distillation 	22	67	279
307	contribution	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	71	32	14
307	detailed	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	312	36	82
307	justifictation	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	51	22	34
307	repro	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	102	8	14
307	strenghts	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	49	27	36
307	total		862	147	191
307	weakness	Low-Dose CT Reconstruction via Dual-Domain Learning and Controllable Modulation 	277	22	11
308	contribution	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	41	88	61
308	detailed	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	22	242	75
308	justifictation	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	154	49	126
308	repro	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	11	38	26
308	strenghts	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	39	91	31
308	total		398	863	329
308	weakness	Low-Resource Adversarial Domain Adaptation for Cross-Modality Nucleus Detection 	131	355	10
309	contribution	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	34	42	0
309	detailed	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	97	30	0
309	justifictation	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	59	8	0
309	repro	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	20	7	0
309	strenghts	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	14	27	0
309	total		277	159	0
309	weakness	LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection 	53	45	0
310	contribution	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	43	73	31
310	detailed	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	139	289	13
310	justifictation	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	4	33	22
310	repro	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	24	5	9
310	strenghts	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	35	34	57
310	total		299	617	161
310	weakness	MAL: Multi-modal attention learning for tumor diagnosis based on bipartite graph and multiple branches 	54	183	29
311	contribution	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	65	54	45
311	detailed	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	298	38	5
311	justifictation	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	20	10	27
311	repro	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	53	15	10
311	strenghts	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	81	36	93
311	total		714	294	255
311	weakness	MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation 	197	141	75
312	contribution	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	120	45	59
312	detailed	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	172	2	259
312	justifictation	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	145	34	47
312	repro	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	38	10	8
312	strenghts	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	115	33	26
312	total		933	150	421
312	weakness	Mapping in Cycles: Dual-Domain PET-CT Synthesis Framework with Cycle-Consistent Constraints 	343	26	22
313	contribution	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	92	33	119
313	detailed	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	83	42	761
313	justifictation	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	30	20	37
313	repro	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	152	41	97
313	strenghts	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	114	36	69
313	total		557	309	1289
313	weakness	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation 	86	137	206
314	contribution	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	61	11	48
314	detailed	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	30	55	42
314	justifictation	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	17	53	44
314	repro	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	39	16	10
314	strenghts	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	70	39	44
314	total		255	220	210
314	weakness	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation 	38	46	22
315	contribution	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	60	97	56
315	detailed	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	11	201	41
315	justifictation	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	53	46	16
315	repro	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	15	16	1
315	strenghts	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	71	115	43
315	total		426	605	199
315	weakness	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET 	216	130	42
316	contribution	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	34	20	28
316	detailed	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	27	68	46
316	justifictation	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	32	14	40
316	repro	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	12	2	32
316	strenghts	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	48	19	16
316	total		236	136	241
316	weakness	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction 	83	13	79
317	contribution	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	31	61	41
317	detailed	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	23	171	320
317	justifictation	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	10	54	51
317	repro	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	2	22	7
317	strenghts	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	47	85	61
317	total		201	434	532
317	weakness	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning 	88	41	52
318	contribution	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	69	35	32
318	detailed	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	75	13	12
318	justifictation	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	25	8	16
318	repro	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	12	6	12
318	strenghts	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	35	61	35
318	total		374	194	186
318	weakness	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation 	158	71	79
319	contribution	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	28	56	54
319	detailed	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	54	2	269
319	justifictation	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	12	38	47
319	repro	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	4	15	28
319	strenghts	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	20	51	38
319	total		157	250	512
319	weakness	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer 	39	88	76
320	contribution	Mixed Reality and Deep Learning for External Ventricular Drainage Placement: a Fast and Automatic Workflow for Emergency Treatments 	59	36	15
320	detailed	Mixed Reality and Deep Learning for External Ventricular Drainage Placement: a Fast and Automatic Workflow for Emergency Treatments 	84	43	211
