id	title	review1	review2	review3
328	MRI Reconstruction by Completing Under-sampled K-space Data with Learnable Fourier Interpolation	"In MRI related studies, the reconstruction of missing/corrupted k-space data has been a challenge. In this work, the authors have suggested a deep learning methodology for MRI image reconstruction. It considers MRI reconstruction as an interpolation problem in k-space. The interpolation scheme suggested in this paper is focusing on  adaptive interpolating weights trained
with DNN. For benchmarking, they have evaluated the performance of the proposed method with a few available algorithms such as zero-filling method (ZF), TV-regularization-based method,
ADMM-Net and the plug-&-play methods. According to their results, it shows that their proposed method has outperformed all those work and it takes much less training and testing time.
Further, the proposed method has outperformed all those methods in the presence of noise, too."	-  The interpolation strategy is simple yet it seems somehow effective.	The major strength of the paper relied on the novelety of the proposed method. The authors addressed the MRI reconstruction problem by interpolating directly the under-sampled k-space with a deep learning method, which seems to be not frequently done in the MRI reconstruction field. This proposed method provided better image quality endpoints values (PSNR, SSIM) than state-of-the-art methods and appeared to be computationally efficient.
329	mulEEG: A Multi-View Representation Learning on EEG Signals	The manuscript is well organised.	"The proposed method is significant in EEG Domain.
The experiment setup is good and the evaluation process.
The training aspect is novel by utilizing two views."	"Using complementary information to construct positive pairs in contrastive learning for EEG is novel.
The paper is well-written."
330	Multidimensional Hypergraph on Delineated Retinal Features for Pathological Myopia Task.	"The authors propose a hypergraph learning to detect early or mild pathological myopia. 
*	This approach extracts features from several prominent retinal structures, instead of the conventional methods, which focus on only one structure.
*	The results from hypergraph learning on a mixture of retinal structure provides highest performance, which is statistically significant than conventional CNN based method."	"The idea of modulating delineated retinal anatomical features from fundus images using a multimodal hypergraph learning technique is an important task. In this sense, the paper is attempting an important problem in a timely manner.
The authors used a hypergraph to learn higher-order associations, which is novel and smart way to solve the overall problem.
The proposed method is validated on a real dataset (I the paper and the supplementary material) and show promising results."	"Main strengths of the paper:

The authors present a timely and interesting application of hypergraphs to the problem of classifying pathological myopia

They also present sub-algorithms for segmenting choroid tubular patterns, and make the code publicly available on github"
331	Multi-head Attention-based Masked Sequence Model for Mapping Functional Brain Networks	"Novel application
o	One main strength of this paper is the novel application of using multi-head attention and masked method to extract features in fMRI time-series.
Intuitive design
o	Also, the application of cosine similarity loss is also notable because it is simply and effectively making their model retain original task design curve during task fMRI scans.
Systematic evaluation
o	They evaluated the results of MAMSM using more than three different models to extract functional brain networks and reported a comparison of extracted temporal features and spatial features, respectively. Especially, comparison to spatiotemporal attention autoencoder (STAAE) enhanced the results of this paper, because STAAE is the current proposed deep learning-based model for extraction of functional brain networks."	"a) This paper extracts the functional brain network of tfMRI based on a pre-trained model for learning latent representation, which is novel.
b) The new proposed loss function fully considered the potential feature distribution and the relationship with the task design curves.
c) The idea is easy to follow and implement."	"Contributions:
1). It is very interesting to introduce Natural Language Processing (NLP) techniques for revealing the time series and task-evoked brain networks from task-based fMRI.
2). The methodological validation is presented with the other algorithms, using the identified task-evoked brain networks, time series, and intrinsic brain networks.
3). This paper is written well."
332	Multi-institutional Investigation of Model Generalizability for Virtual Contrast-enhanced MRI Synthesis	"The paper is well organized and has presented enough figures and tables to support authors' ideas.
It is novel to investigate the generalizability of the proposed method."	The problem addressed by the paper is clinically relevant. Generation of virtual contrast-enhanced MRIs from T1 and T2 MRIs may help for improving patient care and decreasing the acquisition time of MRI protocols. One of the strengths of the paper is the multi-centric dataset the authors gathered for studying the generalizability of their model. Studying the generalizability of deep learning models may facilitate their integration in clinical practice. The paper is globally well written.	"1) Well organised and written paper. Easily Readable, and high reproducibility.
2) Well planning study which answers clearly the initial hypothesis.
3) Clinical contribution and conclusions about generalization."
333	Multimodal Brain Tumor Segmentation Using Contrastive Learning based Feature Comparison with Monomodal Normal Brain Images	"The proposed method take advantage of both multimodal and monomodal data to increase the performance of tumor segmentation.

CLFC module, seems to be simple, yet effective. It improves the efficiency of segmentation backbone.

The experimental results show that the proposed method improves segmentation over the method which does not use the contrastive learning."	"The writing of the manuscript is generally good and clear.
To the Reviewer's knowledge, the idea of using normal brain images to help brain tumor segmentation with CNNs is novel. This is further enhanced by the feature alignment module for regions of the normal brain. This idea is inspired by how radiologists learn to identify brain tumor, i.e., by knowing well the normal brain structure. Incorporating this concept is interesting.
The ablation studies show the effectiveness of the proposed method over the baselines."	"The paper well-developed the following points:
1)a novel method to generate normal appearance MR slice from the corresponding tumoral slice. 2)they employed an advanced model to efficiently capture the information from so called paired images of healthy-unhealthy slices. 3)Extensive experiments were conducted to evaluate the efficacy of the model.
In general, the studied problem is of great interest for the MICCAI community, the proposed method sounds both theoretically and experimentally, and the reported results on comprehensive standard data represent the efficacy of the proposed method. The paper is well-written and easy to follow."
334	Multimodal Contrastive Learning for Prospective Personalized Estimation of CT Organ Dose	"The approach includes different sources of information.
Excellent agreement with predicted TCM and reference organ doses.
Low computation time required."	"The clinical value is high.
The idea to leverage contrastive learning between two profile views of a same patient to improve dose prediction is very interesting and quite original in the field, especially given the demonstrated improved performances"	The paper is well written and the method seems sound, with an appropriate use of CL for learning meaningful representations.
335	Multi-Modal Hypergraph Diffusion Network with Dual Prior for Alzheimer Classification	"1.This paper attempted to introduce a dual embedding strategy for constructing a semantics robust hypergraph.
2.This paper presents a dynamically adjusted hypergraph diffusion model, via a semi-explicit flow, to improve the predictive uncertainty
3.This paper performed two ablations studies regarding their design and the modalities used to support the design of their technique.
4.The experimental results of'EMCI vs LMCI'shows outperform current techniques for Alzheimer's disease diagnosis."	"Firstly, the method of this paper is innovative. Specifically, this paper uses multi-modal data (i.e. imaging and non-imaging data) to deal with the classification of Alzheimer's disease diagnosis. And based on those data, the paper introduces a semi-supervised hypergraph learning framework. 
Secondly, in order to adjust the diffusion of hypergraph, the authors proposed an uncertainty hypergraph minimization of Eq. 3.
Thirdly, the author's experiments are very informative. The authors performed experiments not only for binary classification but also for multi-classification to verify the effectiveness of the proposed method."	The overall framework is clear and the proposed model has shown its effectiveness.
336	Multi-Modal Masked Autoencoders for Medical Vision-and-Language Pre-Training	"Open dataset: All results were obtained from publicly available datasets.
Large improvement: Compared with existing methods, this paper achieves noticeable performance gain in multiple public benchmarks.
Clear illustration: The description and illustration of the proposed joint pre-training are clear and easy to implement.
Sufficient comparison: The proposed method is compared with several competitive methods in each benchmark dataset and shows great improvement."	"The proposed approach is simple yet effective.
Experimental results on three downstream tasks show that the proposed method is effective."	"A multimodal pretraining method for the medical field is proposed. That is, the proposed multimode masked autoencoder learns in a self-supervised way.
Due to different information densities, the input image and text using different masking ratios. Reconstruction takes advantage of different levels of visual and textual features to deal with different levels of visual and language abstraction.
Evaluate three tasks, including Med-VQA, medical image-text classification, and medical image-text retrieval, and achieve great improvement."
337	Multi-modal Retinal Image Registration Using a Keypoint-Based Vessel Structure Aligning Network	"The proposed method in general works for different imaging pairs such as CF-FA, IR-OCTA-OCT
The proposed method is unsupervised/self-supervised and does not require any manually labeled ground truth for training network
Overall the paper is well written with good illustrations."	"The authors provide an end-to-end method, combining the RetinaCraquelureNet (based on ResNet) and SuperGlue networks into a single system.
The method is build on top of 2 individually proved neural networks, with extra refinements and fine tuning to improve both their individual and joint performances. So while it doesn't present a great innovation, is a push towards the good direction.
The paper is very clear, and has a very detailed description of the system and the experiments."	The method is novel, the manuscript logic is clear, and the verification experiments are abundant.
338	Multi-Modal Unsupervised Pre-Training for Surgical Operating Room Workflow Analysis	"Relevant problem
Novel approach
Good dataset for evaluation
Comparison against different methods"	"-Multi-modality usage: this work proposes to fuse different modalities to pretrain the model encoder. It forces semantically similar group together for different modalities.
-Training process: the current methods fall into the directly end2end training process while rare works focus on the pretraining + finetuning process. This paper shows a potential way to pretrain the image encoder with multi-modal data."	"experiment parameters are provided
leveraging multimodal data to pretrain models
experimental results on two tasks"
339	Multimodal-GuideNet: Gaze-Probe Bidirectional Guidance in Obstetric Ultrasound Scanning	In my estimation, this is a great paper overall. Well written, informative and innovative. The proposed method can be useful in the real world, shows improved performance over the state of the art and may inspire further innovative research.	"This approach is entirely novel - and as far as I am aware, this is the only group pursuing these ideas. While the use of eye-gaze has in the past been used as part of skills assessment for sonographers, this is the first time it has been used as part of a dataset to  train a network. The key point is the use of  gaze and probe movements as random variables to account for inter- and intra-sonographer variation. The underlying assumption is that a sonographer will react to the next image inferred from their hand movement on the probe, and conversely that the probe motion can guide gaze. To this end, the authors have developed a platform  ""Multimodal-GuideNet"" that observes  scanning patterns from a large number of actual obstetric scanning studies where  probe motion and gaze trajectory data have been collected along with the US images.
The authors have shown convincingly that the model can generate real-time predictions to guide the operators, based on the probe  motion and gaze trajectory signals."	"This paper explores a novel idea to leverage the gaze information to guide the US probe. The idea is nicely formulated in a multi-task learning framework where graph convolutional network is used. 
The paper is scientifically sounding and also well structured and written. The experiments were thoughtfully designed with results clearly presented."
340	Multiple Instance Learning with Mixed Supervision in Gleason Grading	"A novel stragety to incorporte both slide-level and limted pixle-level labels.
A random masking stragety to mitigate the effects caused by the inaccurate instance-level labels."	"The authors proposed to use separate instance-level and slide-level labeling, which leads to a mixed supervision problem. 
They proposed, so called mixed supervision transformer to mix the two labels and to improve the overall performance of the model.
The experimental results supports the introduction of mixed supervision and Transformer."	"The mixed supervision of slide-level label and instance-level label is an interesting idea in the field of digital pathology, which is reasonable to alleviate the lack of supervision for WSI classification.
The work is built upon the state-of-the-art Transformer backbone."
341	Multi-scale Super-resolution Magnetic Resonance Spectroscopic Imaging with Adjustable Sharpness	"The organization of this paper is good, and the idea of this work is novel. 
Proposed model could dynamically update the network with the different metabolites and be conditioned on the weight of adversarial loss to adjust the sharpness of the resolved image. Extensive experiments demonstrate that the proposed network could realize efficiency in training time and the number of parameters, and verify the effectiveness of adjustable sharpness. Besides, it achieves competitive performance compared with Hypernetworks and AMLayer."	"The proposed framework can achieve comparable performance as the networks are trained under a single-scale setting.
The developed model can  provide multiple levels of sharpness for each super-resolved metabolic map learn the super-resolution process based on the specific metabolite."	"The idea of applying the filter scaling strategy for adaptive super-resolution was well-motivated.
The proposed method considered the distinct spatial characteristics of different metabolites and proved to improve the performance of the model.
The experiments were extensive and proved the effectiveness of each modulating module of the proposed model."
342	Multiscale Unsupervised Retinal Edema Area Segmentation in OCT Images	"clearly written
good results
related work relevant
experiments well performed"	Overall, the manuscript is well written and well presented. The design of the framework in two stages has been effective, as well as the incorporation of multiscale information in both stages. The quantitative analysis on the public retinal dataset demonstrated the superior performance over state-of-the-art unsupervised approaches.	The authors introduced scale-invariant regularization in image clustering, which is considered novel since the proposed network outperforms the SOTA substantially.
343	Multi-site Normative Modeling of Diffusion Tensor Imaging Metrics Using Hierarchical Bayesian Regression	"A novel application of the normative modeling Hierarchical Bayesian Regression framework in modeling age effects on white matter diffusion tensor imaging metrics.
Strong evaluation of different model fitting strategies under the HBR framework, illustrating their impact on 1) modeling age effects in multi-site brain DTI data, and 2) subsequent hypothesis testing based on the fitted outcomes."	"This study uses a large-scale dataset consisting of multiple site datasets, provide a more sensible explanation.
Also, the work provides new insight into the detection of rare genetic copy number variants, noting how model complexity can impact findings."	"The paper is generally well written, It is work on exciting ensemble of data in relation to clinically relevant metrics. The authors are not creating a new method, but rather trying to understand the impact of modelling choices on downstream analysis. This is important work that has a direct relevance for applications in this domain.
The major finding of the paper is that it surely matters how you model age in your data. This is very often overlooked, but yet a very important thing to investigate. Nonlinear age effects can be pervasive in biological data.
The authors do a good job of describing the dataset and the way they process and model their data. They provide clear references to methods used and clearly cite the source of all software that they use in their analysis.
The visualizations are ok, and the statistical comparisons are mostly good."
344	Multi-Task Lung Nodule Detection in Chest Radiographs with a Dual Head Network	The paper has been well laid out, clearly presented, and with improved results. Ablation study has been conducted to study the effect of the proposed modifications to the original Faster R-CNN approach.	The authors use a double headed network to predict the presence of a global label indicating the presence of nodules, and use a local label to predict the location of nodules,In addition, the authors propose a new double headed enhancement (DHA) strategy, which proves the importance of DHN in further improving the prediction of global and local nodules.	"The paper is logically organized and very easy to read.
The paper proposed multi-task lung nodule detection to help the false negative detection in chest radiograph analysis. By learning global case-level prediction and local detection simultaneously, both tasks show performance improvements.
Dual-path augmentation is novel as the global and local paths may need to adopt different augmentation strategies."
345	Multi-task video enhancement for dental interventions	"The paper is well organized and written. The figures are very well made, and the method design and experiment setup are well described with sufficient details for readers to understand the work.
The multi-task architecture design seems interesting and reasonably thoughted, and the authors demonstrate the comparable performance of the proposed method against some state-of-the-art works on several tasks."	"(1) First dataset of dental videos with multi-task labels. In this work, a new application of macro-camera for dental is proposed. 
(2) A solid multi-task benchmark model for 3 important dental video tasks. The video restoration is important for deblurring and noise suppression. Segmentation could be used to assist doctors. And homography estimation could be used for video stabilization."	"The paper is well-written, easy to follow and addresses an important issue.
adequate amount of literature review, experiments have been done."
346	Multi-TransSP: Multimodal Transformer for Survival Prediction of Nasopharyngeal Carcinoma Patients	"A architecture to incorporate both CT image and text data to predict patients' overall survival
New state-of-the-art performance on the task."	"Broad benchmarking even including text
Well-motivated task
Related work is clearly discussed
Figures are well-prepared"	"The paper tackles an important problem of fusion between text and imaging data, which is commonly overlooked. Most works focus on fusing the information between different imaging modalities, or imaging and genomics modalities.
The paper employs the transformer model to perform the fusion. Given that the transformer model has been shown to work very well in other contexts, it is natural to try this model for key tasks with medical data.
The paper provides an elaborate ablation study to evaluate the model."
347	Multi-view Local Co-occurrence and Global Consistency Learning Improve Mammogram Classification Generalisation	There is novelty in the local aspects and the specific application area.	"1) The idea of using both view of mammogram through global Consistency and local occurrence is interesting and methodologically sound. 
2) The authors proposed using global consistency module to enforce similar representation of both view of mammogram is very applicable since the important features for diagnosis should be available in embedding of both views.
3)  The multi-head attention modules is correctly used to derive interactions between samples from both views.
4) The authors provided good comparisons and ablation study to show the performance of their model."	"This study considers both local and global information from two views for mammogram classification by designing global consistency module and multi-view local co-occurrence module.

The generalization of the performance of the proposed approach was verified by four testing sets."
348	MUSCLE: Multi-task Self-supervised Continual Learning to Pre-train Deep Models for X-ray Images of Multiple Body Parts	"As the authors claimed, the multi-task learning,  self-supervised learning and continual learning are jointly unified in one learning scheme.
The overall learning paradigm is clear and the authors employ many tricks to improve the accuracy of the prediction on X-ray images.
Many experiments validate their claims on different datasets."	The innovative point of this paper is the extension of MoCo framework into multi-dataset training with cyclic and reshuffled learning schedule and continuous learning strategy. It uses multiple datasets pre-training to solve the heterogeneity problem and uses continuous learning to tackle catastrophic forgetting.	The use of 9 publicly available datasets makes it possible for others to compare against. Evaluation of MUSCLE shows improvements for many of the reported performance metrics.
349	NAF: Neural Attenuation Fields for Sparse-View CBCT Reconstruction	"To my knowledge the first paper which shows a variation of a CT reconstruction algorithm inspired by Neural Radiance Fields on measured data and in the practically CBCT acquisition geometry.
Very good presentation, easy to follow. Also very good graphics to illustrate the method.
Well prepared and fair evaluation against many competitive methods."	"The organization and presentation is clear.
The proposed neural attenuation field extends the application of implicit function for CBCT reconstruction. A tailored solution of hash encoder is adopted for position encoding for human organs.
Experiments demonstrate promising results of this proposed method in terms of reconstruction quality and computation cost compared with iterative based methods and another baseline of implicit function based method."	As claimed by the authors, no external data or priors is required using the proposed self-supervised model.
350	NerveFormer: A Cross-Sample Aggregation Network for Corneal Nerve Segmentation	The problem is relevant, and the approach is sound.	The combination of internal local attention and external attention is novel. The proposed method outperformed other state-of-the-art methods on two public CCM datasets. Ablation study shows the effectiveness of the prosed two blocks.	"The paper points out a common issue in corneal nerve segmentation - the background artifacts (e.g., Langerhans cells).
The proposed method combines the merits of two transformer designs (deformable DETR and external attention) and successfully applied it to alleviate the identified issue.
The state-of-the-art performance is achieved on the two CCM datasets, and an ablation study is included to verify the effectiveness of each component."
351	NestedFormer: Nested Modality-Aware Transformer for Brain Tumor Segmentation	"The paper is well written.
The results are presented on two different brain segmentation dataset.
The proposed NestedFormer is discussed in detail."	"This paper is overall well written and easy to follow.
The usage of transformer is relatively novel and could be of interest to many readers.
NestedFormer provides an alternative and new approach for multi-modality fusion, which still an active research problem, and look promising."	"Proposal of a new combination of UNet and Transformer.
Comparison with the latest methods such as TransBTS and Unetr."
352	Neural Annotation Refinement: Development of a New 3D Dataset for Adrenal Gland Analysis	"The mask annotation refinement problem that this paper tried to solve is an interesting problem;
With the refined annotations produced by the proposed method, the model can diagnose adrenal glands better than the original ones."	"The main strengths are as follows:

Incorporating HU values of CT images to a part of the input of implicit function-based shape modeling method.

The refinement of segmentation masks reduces noise and improve diagnosis as a downstream classification task.

A new dataset with smoother shape and less noise for image segmentation and classfication."	"Contribution of a new dataset.

The neural refinement idea is interesting, the method novelty itself might be incremental but I don't see it becomes a major issue. This paper is addressing a common issue that the human annotation is normally not smooth and full of mistakes because of annotations on slices for instead the whole volume, surface-level correction is expected.

This paper might also help active learning researchers.

Extensive experiments."
353	Neural Rendering for Stereo 3D Reconstruction of Deformable Tissues in Robotic Surgery	In addition to small optimization improvements and surface smoothness improvements, the biggest advance of this paper appears to be the incorporation of a frame-to-frame deformation model and surgical tool mask to reconstruct soft tissue surfaces lying beneath  the surgical tool. Figure 2 suggests that the algorithm is very effective in achieving this task, and the video  in the supplementary material reinforce this conclusion. The video  in particular clearly demonstrates the ability of this approach to render regions for which  other methods have problems.	"1) Tool mask-guided ray casting is designed for eliminating tool occlusion. 
2) Depth-cueing resampling and depth-map loss are introduced to make NeRF effective on single-view reconstruction.
3) The proposed method is complete and the results are impressive."	"1) The authors proposed an innovative and effective design. For example, the NeRF structure is incorporated with mask-guided ray casting which solves the issue from tool occlusion. 
2) The authors also did thorough evaluation by comparing against the most recent SOTA method. Furthermore, ablation study was done to further investigate the contribution of each customized modules to the significant improvement on performance. And lastly, the fact that the method was tested on clinical dataset is another highlight of the paper."
354	Neuro-RDM: An Explainable Neural Network Landscape of Reaction-Diffusion Model for Cognitive Task Recognition	"Interesting premise of inferring functional brain networks based on steady-state solutions of a reaction-diffusion equation.

The authors map each component of the reaction-diffusion model onto a neural network that can be optimized using standard gradient-based techniques.

The approach blends structured model-based assumptions with the representational power of deep learning. The authors demonstrate that this structure provides robustness over RNNs.

The model achieves higher state-recognition accuracy than two RNN methods and a PDE solver."	The idea of re-expressing differential equation models in a neural network via component decomposition or equivalent counterparts	Novelty in the formulation is the salient point of this work. The utilization of GNNs as Neural ODE solvers for modeling the dynamics of functional connectivity is an interesting perspective in the field and a departure from more popular neural architectures such as RNNs, LSTMs or transformers. In my opinion, this line of analysis may provide interesting new insights in the field.
355	Noise transfer for unsupervised domain adaptation of retinal OCT images	"SVDNA is relatively simple to apply, and does not appear to require in-depth training with deep models
Evaluation on public datasets"	"The proposed idea seems to be novel. The idea is very simple and it seems to properly adapt the domain when moving from a less noisy one to a more noisy one. The performance in the opposite scenario is uncertain.
The paper is well written and clear."	It is interesting that style transfer between the source and target domain can be achieved by combining content components from the source image and noise components from a target image after singular value decomposition. The proposed method is simple and does not require the modification of the basic model architecture or extra training of a style transfer model. The experimental results and discussion presented in the paper and supplementary material are sufficient.
356	Noise2SR: Learning to Denoise from Super-Resolved Single Noisy Fluorescence Image	"Novelty: method does not require multiple noisy observations and external noise distribution assumptions.
The method shows a good performance in terms of PSNR and SSIM when compared to some state-of-the-art methods."	"Novelty. It's a neat idea to make use of image subsampling to generate the image pairs for self-supervision. (1) Compared to the previous Noise2Self work, the sampling of pixels for prediction is straightforward in this work. (2) Instead of simply predicting masked pixel intensities, this work trains a super-resolution network to effectively regress with 1/4 pixels to the rest pixels.

Convincing experiments. On both simulated and two types of microscopy images, the proposed method significantly outperforms (0.2-0.4 dB) its counterpart Noise2Self and achieves competitive results with the SOTA N2N that requires multiple observations.

The paper is well-written and easy to follow. The method is described in detail and straightforward to reproduce."	"Simple idea of using self-supervision
Easy to follow the paper"
357	Non-iterative Coarse-to-fine Registration based on Single-pass Deep Cumulative Learning	"1) Injecting the deformed moving image into the decoder is a novel idea. 
2) The paper is well written."	"The main strengths of the paper can be concluded bellow:
1) Proposed a coarse-to-fine unsupervised learning-based registration framework by using a single network.
2) Relatively large experimental datasets."	"1- This paper presents a non-iterative coarse-to-fine deformable registration for medical applications
based on cumulative learning.
2- Better performance: Compared to other iterative deep registration methods, NICE-Net can perform more accurate registration with a single network in a single iteration with the advantage of being fast."
358	Nonlinear Conditional Time-varying Granger Causality of Task fMRI via Deep Stacking Networks and Adaptive Convolutional Kernels	"The non-linearity in Granger causality is a known-issue therefore the paper focuses on a relevant topic. 
The paper is well-written."	It is intuitive and novel to substitute the linear regression in Granger Causality analysis into non-linear functions, such as the stacked Deep Stacking Network used in this work. Using a network will not only improve the performance of fitting the underlying relationship between time series (thus obtaining more faithful GC estimation), but also has the potential of extending the scope of modeling (like the ACK operator introduced in this work).	The presented method is novel and applicable to real world datasets. The problem considered has a long history and is relevant to the community.
359	Nonlinear Regression of Remaining Surgical Duration via Bayesian LSTM-based Deep Negative Correlation Learning	"This work purposed a novel formulation for RSD. Based on the architecture of CNN+LSTM, the Bayesian LSTM(B-LSTM) is introduced and implemented with deep negative correlation learning method for this regression task.
The network is trained in a multi-purpose manner which perform phase classification, surgeon's experience estimation, RSD estimation and uncertainty estimation simultaneously. The number of B-LSTM models allows estimation of uncertainty in a single sample during inference by setting different dropout probabilities for feature diversity with each model, rather than multiple sampling to detect uncertainty as in previous work.
A comparison on MAE results with three other state-of-the-art methods is provided with significant test showing a reliable result on 5min and 2min to the end RSD estimation performance."	"The proposed method is simple and achieves strong results, even without phase/expertise labels (as opposed to CataNet)
The authors use a statistical test to demonstrate the significance of their results
Uncertainty estimation is likely very useful for future-prediction tasks like RSD prediction. To my best knowledge, previous RSD methods have not considered uncertainty.
The uncertainty-related plots (Fig. 2(A) + suppl. Fig. 2) look very promising.
The proposed architecture is builds on the one in CataNet as it used the same backbone and same-size LSTM and is therefore directly comparable. (However, this could maybe be made clearer in the paper.)
Also, the training procedure is similar but simpler than the one from CataNet (essentially the first 2 stages from CataNet)."	"BD-Net achieves better results than the SOTA methods when applied to predicting RSD for cataract surgery.

This work validates the effectiveness of Bayesian-LSTM and DNCL for improving generalization ability on RSD prediction task."
360	NVUM: Non-Volatile Unbiased Memory for Robust Medical Image Classification	"The idea is relatively novel.
Well written. The overflow and structure are very clear.
The method is relatively clear.
Experimental results are good."	"Noisy multi-label imbalanced learning is of great significance for both computer aided diagnose systems and clinical applications.
The idea of penalising differences between current and early-learning model logits together with logit adjustment is interesting.
The paper is well organized and the implementation details are well described."	"The paper has a well-organized writing and clear motivation for each part of the proposed method: memory module with regularization term for noisy label issue, and class prior update for imbalanced issue.
The paper pay attention to the combined challenges in robust learning of MIA: noisy and imbalanced multi-label medical image classification, which is a common issue in the real-world datasets but rarely explored.
The paper provides detailed analysis of the gradient effect of the novel regularization term in noisy label classification with BCE loss.
The proposed method NVUM is evaluated on two benchmarks with real world noisy multi-label chestXray datasets, and achieves SOTA results with large performance gain compared with other SOTA methods.
Comprehensive ablation studies are reported and the effect of different hyper-parameter and prior settings are fully explored."
361	On Surgical Planning of Percutaneous Nephrolithotomy with Patient-Specific CTRs	"This work presents a novel optimization approach of kidney stones for the purposes of surgical planning. When further validated, this could prove informative for patient-specific planning of PCNL procedures.
The use of CTRs is usually justified by the need for more granular maneuverability because of their ability to create complex curves.
The importance of this work also lies in the fact that the algorithm doesn't require human intervention which makes the process much more autonomous, contrary to previous works cited."	"Method evaluated on real patient data with clear clinical utility
Thorough description of the optimization process
Fairly accessible compute requirements"	"1- The topic is interesting 
2- Well-Structural writing"
362	On the Dataset Quality Control for Image Registration Evaluation	"Quality control and the ability to independently evaluate quality is absolutely key to the deployment of public data sets for registration evaluation. This paper proposes and evaluates a novel method to evaluate fiducial point quality using variograms.
I am not aware of prior use of this methodology, nor I am aware of other practical methods for the evaluation of fiducial point quality. The methodology described in the paper (with some exceptions, see weaknesses) could be applied to most data sets used for registration evaluation, and therefore is potentially a very valuable contribution to the field."	A well written contribution that introduces the method to a new field and applies to the use case of fiducial / landmark selection within a clinical environment.	"The main strength of the paper is it topic itself: enhancing the quality of medical annotations. This topic is rarely addressed but is of prime importance as annotations are extensively used for training or evaluation of methods both in the MIC and CAI communities.
The ""specificity"" appears good: most (if not all? see details below) variograms tagged as problematic correspond to landmarks of poor quality. Once identified, these landmarks could thus be improved.
The methods is sound and clear, and several patterns of variograms are clearly described (isolated landmarks, clusters, ...).
While not fully automatic, the proposed tool clearly fasten the control quality process."
363	On the Uncertain Single-View Depths in Colonoscopies	"The paper starts off strong, introducing the domain topic and terminology around uncertainty.

The self-supervised learning and teacher-student model with uncertainty are novel. Especially, the latter as the paper links this well to domain shift and label reliablity.

The paper combines both aleatoric and epistemic uncertainy and the results indicate a clear distinguishment between both.

The results from the paper can have impact on a wide variety of endoscopic CAD applications, where a more accurate and reliable (monocular) depth estimation, could lead to a better performance."	"The authors claim that they are the first to apply Bayesian networks for depth estimation with uncertainty on colonoscopic images. 
The paper is well structured and both quantitative and qualitative validation results of the proposed methods are also provided."	Authors present clear explanation of the methods with thorough explanation of the intuition behind the methods.
364	One-Shot Segmentation of Novel White Matter Tracts via Extensive Data Augmentation	The motivation for one-shot WM tract segmentation is sound, and their implementation in the random cutout and tract cutout is easy and clear to understand	"The authors address the ongoing challenge of reducing the annotation time for novel white matter tracts, their presented method could lead to further improvements in this field.
Using their approach, the authors find a solution to extend the performance of an already existing and established method (TractSeg) and enable it to perform well in a one-shot scenario.
The authors use an in house and public available datasets and on both datasets the performance compared to the baseline is improved."	Given the fact that in the field the studies of analyzing white matter are limited by the number of available tract segmentations, the proposed method can be useful to generate potentially more based on existing data without requiring tons of manual seminations.
365	Online Easy Example Mining for Weakly-supervised Gland Segmentation from Histology Images	"*The approach that weights the loss based on the confidence of the segmentation network is reasonable.
*In the experiments, the proposed method was better than the compared method."	"(1) This paper analyzes the difference between histology image and natural image in segmentation task, and the difficulty of gland segmentation.
(2) The paper proposes a method that encourages the network to focus on credible supervision signals rather than noisy signals."	"*	The paper is well motivated, clear and easy to understand. Weakly supervised glandular segmentation is non-trivial due to the underlying homogeneity of tissue morphology and low contrast, especially since existing WSSS methods for natural images may underperform.
*	The  proposed OEEM and normalized losses are novel with several ablations highlighting it's effectiveness.
*	The use of a publicly available dataset is a plus, with a strong supervised baseline.
*	I appreciate the intuition employed for the different variants of the losses, especially considering the several assumptions drawn regarding normal and diseased images."
366	Online Reflective Learning for Robust Medical Image Segmentation	"The paper is well written and easy to understand. The problem is well motivated.
The method of synthesise and ""reflect"" is interesting, novel and technically sound.
The demo/video included in this paper is a plus.
The experiments and results are extensive."	"The paper addresses an important topic in medical imaging of ""on the fly"" model adaptation to a new test domain.  The approach appears to be novel, and most design choices are sound. The method is evaluated on 3 datasets, and achieves the best results. The method is compared to relevant competitors as well as to general sota segmentation models."	"The proposed structure similarity loss is sophisticated yet effective, which is a combination of mutual information loss and the normalised cross-correlation loss, weighted by predicted heatmap.
Extensive experiments were performed on three cross-vendor datasets. Results demonstrate the efficacy of the method.
Ablation study has also been conducted to verify the contribution of each component.
The online demo provided is impressive."
367	OnlyCaps-Net, a capsule only based neural network for 2D and 3D semantic segmentation	"-Implementing two novels squashing functions softsquash and unitsquash.
-Introduce unit routing, a parameter-free single pass routing mechanism
-Comparing with state of art public method on public datasets
-New convolutional capsule, depthwise convolutional capsule."	The three contributions seem interesting liste above, in particular the gain in matter of speed and memory consumption (while preserving the accuracy).	"The rationale of the method is clear
The performance of the method are validated using a cross-fold validation
Ablation study
The improvements introduced in this work can be adapted to 2D and 3D applications"
