id	title	review1	review2	review3
219	FFCNet: Fourier Transform-Based Frequency Learning and Complex Convolutional Network for Colon Disease Classification	Using complex CNN is not novel enough, in addition, the main claim of the paper is the ability of this network to deal with brightness imbalance challenges within colonoscopy images, yet no visual results are presented to determine that the network could learn to ignore those areas while doing the classification.	"There has been many works treating complex data as double channel input to network, so as to mine information from both real and imaginary parts, for example, in fast MRI reconstruction task[1]. As these works are not compared nor referred, it's unclear the difference or improvement brought by the complex network design in this paper.
[1] Image reconstruction by domain-transform manifold learning

The random shuffling operation in PSM is somehow confusing. If the patches are randomly arranged, i.e. channel index of input is irrelevant to position, how would the network model the relationship between different patches of input? From my perspective,the kernel for each channel would be eventually equivalent in this way. And if the experiment results are correct, then it means this task requires only local feature within a patch."	"The baselines are a bit weak and no related method for colonoscopy classification are provided.

There are a number of approaches which perform pixel and patch shuffles (e.g. ""PatchShuffle Regularization"") and none of them are cited. This claimed novelty is a stretch at best and these other works should be cited. I would really like to see why the proposed approach is different or better than these similar shuffling methods.

The authors claim in the conclusion that they introduce complex convolutions. These have been known in the literature for years (e.g. ""On Complex Valued Convolutional Neural Networks"" and many works since then). Be careful not to overstate your novelty. You are not introducing complex networks for the first time. But you are one of the first to apply complex CNNs in the way your are to this type of problem are it is interesting."
220	Fine-grained Correlation Loss for Regression	"1.The novelty is limited since two correlation losses have been presented before.
2.The experimental setting is insufficient and more comparison experiments and ablation studies should be designed to demonstrate the proposed method.

Although the presentation is accept, it still should be improved further."	I do not see any major weaknesses as a conference paper; however, I do have some questions that I asked in the comments section.	"Improper wording:
a.	In Section 2.2, both the coarse and fine losses are not related to the SRC, so it is not proper to name it ""SRC loss"". The coarse loss is an L2 loss on similarity; the fine loss is a margin-based L1 loss on the difference of similarities and the difference of ratios. 
b.	The fine loss is similar to the margin-based loss, but there are no positive or negative examples. So it is improper to name them 'L_pos' and 'L_neg'.  They stand for ascent and descent constraints in the ordered tuple. 
c.	In the equation P(xi, xj) = [R(xi)/ R(xj)], the notation R(*) probably confuses readers. In eq. (2), the y_i is used to denote the target. They should be consistent.
Unsound experiments:
a.	There are no experiments on public datasets and other image modalities. If the proposed method works, it should work on any dataset. The authors only evaluate their method on the private dataset and ultrasound images, which seems that the authors are not confident in their methods.
b.	The ablations for Lpos and Lneg are unnecessary. If R(xi) > R(xj) > R(xk), then S(xi, xj) > S(xi, xk) and S(xj , xk) > S(xi, xk) should both be satisfied. Using Lpos or Lneg separately cannot guarantee xi, xj, xk in ranking order. So it is unnecessary to run the ablation for the loss.
c.	There are no experiments for the hyperparameter a in Eq. (3). Readers may be curious about how this value influences performance.
d.	There are no ablations for adaptive margin in the fine loss.  Similarly, readers probably would like to know how the adaptive margin works compared with different fixed margins."
221	Flat-aware Cross-stage Distilled Framework for Imbalanced Medical Image Classification	The illustration of Fig. 1 could be improved.	There is still no guarantee that local optimum of the second stage can be found in the flatten local minimum of the first stage.	"The technique novelty is limited, and most components exist in the literature and some have been widely used in many existing works.

This paper claimed that most of existing methods improve the predictive performance for the minority class but at the cost of decreasing the performance for the majority. However, there is no related metrics or discussion (only in Figure 1) for this. For example, for the long-tailed dataset, you can use three groups ""many"", ""medium"", ""few"" to give a complete illustration on how your proposed methods can well improve the performance both on majority classes and minority classes, especially for a long-tailed distribution with more than 20 classes. Lacking related results may make the paper seem to be over-claimed.

For the fundus dataset, DR grading is a common challenge, but I also expected to see how different methods affect the performance. Moreover, to the best of my knowledge, the data imbalance issue does not do damage to the performance as we imagined, i.e., the performance of minority classes may exceed that of major classes. For instance, NPDRIII always shows good performance even if there is a few samples available since it show obvious pathological features. I believe DR grading is not a good task. I recommend the following references for some related information.
[1] Relational Subsets Knowledge Distillation for Long-tailed Retinal Diseases Recognition.
[2] Automatic detection of rare pathologies in fundus photographs using few-shot learning.

This paper studied and tested their methods on imbalanced dataset and its specicial condition - long-tailed. However, I suggest to evaluate it on more long-tailed benchmarks due to the reasons I mentioned above.

Some other comments:
Compared with RS, the two-stage methods (which contains RS component) such as cRT and DiVE did not obtain good results. To the best of my knowledge, two-stage methods show good robustness in many long-tailed benchmarks. Can you explain that?"
222	Flexible Sampling for Long-tailed Skin Lesion Classification	"The anchor sample selection model assumes that the embedding representation show a unimodal gaussian distribution. However, this assumption was not supported theoretical or experimental data.
A few minor details of the model are missing."	Authors include too much techniques in one paper. The relation between the modules and the effectiveness of each module are not well-explored.	"Although the author's method does show improved results, they are relatively close to some methods in the comparative study. e.g., RW and ELF. The latter also lies on the curriculum learning-based category, making it significantly close to the proposed method.
The paper is in general well written. However, some parts of the manuscript regarding the description of the method (section 2) are not entirely clear. For instance some symbols and mathematical variables are used in equation without introduction."
223	fMRI Neurofeedback Learning Patterns are Predictive of Personal and Clinical Traits	"Neurofeedback is a major innovation of this paper, however, neurofeedback data is not easy to obtain, the authors need to further clarify how these neurofeedback data (e.g. fMRI data, Clinical data) for the experiments were obtained.
The design of the method section needs to be further clarified, e.g., why K-means clustering operations are performed.
It's not clear that why the authors use the error of prediction as the signature, what is the motivation?"	"Selection of the datasets is unclear, while it is part of a bigger dataset.
The fMRI processing method has not been described. Was there any quality control (movement or artifacts in the data)?
How was the fMRI acquisition performed?"	Not sure how to properly interpret the MSE results. They seem to be arbitrarily scaled.
224	Free Lunch for Surgical Video Understanding by Distilling Self-Supervisions	"Major weakness: Potential overstatement and incomplete state-of-the-art
Note that I am not expert on this particular topic.
P3 ""To best of our knowledge, we are the first to investigate the use of self-supervised training on surgical videos.""
This claim may be removed considering the following publication: ""Learning from a Tiny Dataset of Manual Annotations: a Teacher/Student Approach For Surgical Phase Recognition"", Tong Yu et al., IPCAI 2019
After looking at the literature, I found that this paper only reports the existing works on self-supervised learning for images, while there are some works on videos. Note that I could not find any paper that shares important similarities with this work and then harms the novelty of the submitted work. They consider other problem configurations and do not have the same assumptions.
Here are two papers I found:
""Learning from a Tiny Dataset of Manual Annotations: a Teacher/Student Approach For Surgical Phase Recognition"", Tong Yu et al., IPCAI 2019
""Teaching Yourself: A Self-Knowledge Distillation Approach to Action Recognition"", Vu et al., in IEEE Access, vol. 9, pp. 105711-105723, 2021, doi: 10.1109/ACCESS.2021.3099856.
- Why is this group of works not mentioned in literature review?
Minor weakness: lack of qualitative results and impact of MS-TCN
One of the main difference with MoCo v2, from which this work is inspired, is that the data used in the submitted work has a temporal component. This work handles this using a multi-stage temporal convolution (MS-TCN). Even if this choice is supported by three references, there is no display of surgical phase sequences, which makes very hard the appreciation of this aspect. Considering that there is no left space in the current version of the paper, at least an appendix would have been great.
Minor weakness: Lack of clarity
Fig 3 is not clear about the meaning of the x-axis: does a label fraction of X% mean that X% of the data is labeled? Also, it is hard to relate the results of Fig 3 and Table 1."	"In recent years, computer vision community has shifted to 3D conv-net style models for video action recognition. Models like I3D, SlowFast, TimSformer and Swin has been consistently beating ResNet+LSTM/GRU/TCN style models. The proposed methods apply to the older approaches and not the newer models more applicable to this problem. Would be good to apply the same methods to Kinetics for pre-training a clip-based model and then apply to a 3D conv-net method for testing.
Would be good to add ablation studies on the effect of parameters Tau and Lambda.
mAP is metric often used in computer vision community for evaluation of action recognition models on long videos. Might be good to add this metric to the paper for completeness."	The results show some counter-intitutive analysis where the results obtained with 20% annotated labels are better than the 100% labels.
225	Frequency-Aware Inverse-Consistent Deep Learning for OCT-Angiogram Super-Resolution	"More experiments need to add in section 3.
(1) The OCTA image enhancement algorithms [4,5] should be compared.
(2) The ablation experiments of total loss should be added based on formula (7).
(2) Some public OCTA datasets are available and can be used in section 3, such as:
[1] Ma Y ,  Hao H ,  Fu H , et al. ROSE: A Retinal OCT-Angiography Vessel Segmentation Dataset and New Model[J].  2020.
[2]Mingchao Li, Yerui Chen, Zexuan Ji, Keren Xie, Songtao Yuan, Qiang Chen, Shuo Li. Image projection network: 3D to 2D image segmentation in OCTA images. IEEE Transactions on Medical Imaging, 39(11): 3343-3354, 2020

The authors should give more details of the related works, especially the work [4,5]."	"The image evaluation methods are not reasonable. SSIM and PSNR are used only for paired data, and there are obvious structural and domain differences in the low/high-resolution images presented in the experiments.
As can be seen from the experimental results, the reconstructed image quality is not significantly improved compared with the original image.
In the Introduction, the authors do not  present the clinical significance and value of 6x6-mm OCTA enhancement.
The authors used unpaired generative networks to enhance 6x6-mm OCTA images, which may lead to missing structural features or generating pseudo-vessels. The method lacks effective supervision of the vascular coherence loss function."	The experiments seem a little inadequate and have not verified the clinical value of resolution enhancement on optical coherence tomography angiography.
226	From Images to Probabilistic Anatomical Shapes: A Deep Variational Bottleneck Approach	No major weakness was found.	"The paper mentions the latent representation is learned, however, it still needs several samples to get the expectations. This part might be over claimed.
Some details of the method is not fully exposed."	"(1) There seem to be two main differences for VIB-DeepSSM vs other methods - (a) loss and (b) MLP decoder. It's unclear which is contributing more significantly to the improved shape prediction and uncertainty estimation.
(2) Unclear whether the dataset is public. If not, may be worthwhile to include more info about acquired images.
(3) No mention of Figure 4 in the main text - the x-axis seems to be Training size, but PPCA-Offset-DeepSSM model doesn't change values at all throughout different training sizes. Why is this the case?"
227	FSE Compensated Motion Correction for MRI Using Data Driven Methods	"It wasn't clear why FSE images were generated by multi-contrast brain MRI data. My biggest concern is both training and testing data were only based on simulated motion/FSE images. Testing the model onto true FSE images with actual motion corruption will provide a better understanding of how the data-driven approach would improve the motion compensation.
Motion artifacts were simulated by k-space ordering and signal decay, which will be highly dependent on echo train length and TR, but it seemed like one set of ETL and TR was considered.
How many testing datasets were used?"	"Additional training details are not listed in the supplementary material
Reason for training a cGAN as opposed to other available models/architectures are not stated"	The experiments are lacking. Experiments were only carried out on simulated dataset. The method was not evaluated on actually acquired MRI data with real motion.
228	Fusing Modalities by Multiplexed Graph Neural Networks for Outcome Prediction in Tuberculosis	The literature review is very light, and only mentions the classic fusion schemes. Some modalities of data were only available for subsets of the patients, and it is unclear how this impacted the models' performance. The procedure for forming edges between feature nodes is somewhat heuristic (e.g., saliency threshold), but this is fine for a proof-of-concept.	"Demonstration of results on only 1 dataset (though page limit wouldn't allow to explore more datasets, see 8.)
The method does not seem to have a built-in mechanism to deal with missing modalities (as compared to e.g. XgBoost), which is a common problem in clinical multi-omics. Instead imputation needs to be performed as pre-processing (in this case simple mean-imputation from the training set). Could be an aspect for further study.
The paper is very complex and hard to understand, especially for readers not familiar with Multiplex-GNN theory. Difficult to improve, given the page limit, but still somewhat of a weakness of the paper.
Several unclarities remain: 1) Are the d-AEs and c-AEs pre-trained and then frozen during multiplexed-graph training, or are they learned end-to-end with multi-target learning? 2) If there are 5 modalities, why is the ""multiplexed graph [only used for fusion of 3 modalities, i.e.] for multimodal fusion of imaging, genomic and clinical data for outcome prediction in TB"" (cf. bottom of page 2)? 3) In Fig 1, c-AE yields a 1D latent vector, so why are 3 latents illustrated, and why does this lead to 3 multiplex planes? And does this mean that K=3 in the figure, but the experiment actually uses K=32 concepts? I think it would be helpful to tie notation to figure contents, e.g. by indicating the values of k, K, P, i etc in the figure wherever possible."	-There is no explicit discussion on possible ways to incorporate interpretability/explainability of the model predictions
229	FUSSNet: Fusing Two Sources of Uncertainty for Semi-Supervised Medical Image Segmentation	"Lack of clear statement of contributions in context of most closely related work
Details of hyperparameter optimisation are unclear
There is no statistical testing for significance of results"	"The technical contributions are a bit weak. This paper combines the existing idea of an uncertainty-based mask [14] with an extra aleatoric loss function [11] which is a trivial extension.
Enforcing the consistency loss for the EU regions of the image between teacher and student prediction seems empirical and not well supported. One can argue that teacher and student networks can have the same EU, and thus consistency loss will not be helpful in such a scenario.
Inclusion of aleatoric uncertainty with epistemic uncertainty did not improve much over epistemic one, and there is no statistical test reported on the contribution coming from aleatoric uncertainty. This raises the question: how much weight does one need to provide between them in the final loss function? Is this something dataset-specific?"	Evaluation is not fully convincing, especially given the sometimes small margins for various metrics between competing methods. The main reason is that the paper uses small datasets only (~100 volumes per task, of which only 12 or 16 labeled ones were used) and at the same time reports only the results of a single training run per task/method. To minimize the risk of random lucky results, the authors should re-run the same experiments multiple times with different random network weights initialization, and more importantly, different random splits of training datasets (at least shuffle the labeled and unlabeled training datasets randomly). Then the distribution of the resulting metrics should be reported and compared to state of the art (e.g. using mean and standard deviation, if applicable). Is FUSSNet still coming out on top for both tasks? Furthermore, were other tasks tested and are the authors aware of any limitations of their approach?
230	GaitForeMer: Self-Supervised Pre-Training of Transformers via Human Motion Forecasting for Few-Shot Gait Impairment Severity Estimation	"Some important details are missing. For example, in Sec 2, despite citing previous work, it is not clear enough for the model architect, and in Fig. 1, some details are not shown, such as positional embeddings, self- and encoder-decoder attention in decoder, add operation in residual connection and so on. And the classification result after linear should be ""Activity when pretrain and MDS-UPDRS Score when fineturn"". All these confuse me when I read the paper."	"1) The reproducibility of this paper is low. 
2) The dataset used is not disclosed, but an accurate explanation is still lacking.
3) Since only simple explanations are listed for the experimental results, it is difficult to grasp the advantages and disadvantages of the proposed method based on the results."	Discussion on possible misclassification missing. Also novel contributions in the work are unclear. The use of pretraining using public datasets is fine but this is general idea that pretraining improves performance which is already established.
231	GazeRadar: A Gaze and Radiomics-guided Disease Localization Framework	"Using only a few radiomic features
The metrics used for comparison are not typically used for localization/detection tasks."	The performance boost seems rather negligible. It would be ideal if the authors can demonstrate that the proposed method performance increase is significant.	There is a need to work on the clarity of the text. Many abbreviations and incomprehensible references within the text make confusion and make it difficult to understand.
232	Geometric Constraints for Self-supervised Monocular Depth Estimation on Laparoscopic Images with Dual-task Consistency	"The paper is missing some explanations and insights of methodology in the technical sections.
There are also some mistakes in Fig 1 and notations which have made it harder for the readers to capture the gist of the proposed architecture."	"The prediction of the scene coordinates S and the prediction of the depth D are very similar tasks (almost the same except for the representation?). I miss a small discussion of how they are different and why they would complement each other. Would it be possible that training multiple depth-prediction networks (and use them for the dual-consistency check) would have similar results?
Section 2.2 is difficult to grasp without reading it multiple times (see details below)
Were the runs for the ablation study performed multiple times? Some of the values are so close to each other I feel it may be a coincidence that the ""full"" model performed best. Maybe report the average over N runs?
Maybe I missed it, but: Monocular depth estimation is underdefined, i.e. there's no way to know the actual distance (unless objects of known size are in the scene). How do you handle this unknown scale factor? Does this mean that you would have to train on a per-patient basis?"	"The intuition behind using siamese poses is unclear. The author mentioned the complex rotation in laparoscopic application makes the problem harder than the autonomous driving cases, but averaging forward and backward poses has no direct relation to dealing with this issue. If the purpose of this operation was to better optimize the pose, additional a loss function on it could be an alternative, such as optimizing the T^t'_t and (T^t_t')^-1 to be the same. Better explanation and more analysis of alternative solutions would be helpful.
Regarding camera pose evaluation, the authors only reported the rotation results but missed the translation results. Since both translation and rotation determine the camera pose quality, camera translation evaluation is necessary; at least a demonstration that the proposed methods would not sabotage this aspect is needed."
233	Gigapixel Whole-Slide Images Classification using Locally Supervised Learning	"Experiments are not comprehensive at all. 
1- As you were able to feed bigger images in K=4, why other experiments like 10x and 20x are not reported. This is really interesting if we can see even low numbers with higher magnification in some datasets. 
2- Selecting batch size one does not make sense to me. One image and class is one, then the next image class two. Even if you pad images or crop images and feed at least 4 was much more meaningful. 
3- Why just compare with MIL methods? To me, this is not even a MIL strategy. MIL networks use a part of patch information, and this is not a fair comparison to compare with just MIL methods.
4- I believe SOTA is ignored. You may report the original paper number  (SOS for LSK) at least and then discuss the advantage of your method. Also, readers want to know the comparison with many other states of the art WSI classifications. It may be good to compare results with results of already published papers with the same experimental setup (at least for lung, I know 4-5 papers with more than 95% ACC)
4- big question mark here. ""only. Our method was able to fine-tune the ImageNet pre-trained weights to adapt to the medical image domain, while other methods directly used the ImageNet pre-trained features."" What does that mean? Other models were not able to fine-tune!"	"The technical novelty is limited. The main difference between this work and [24] is the random sampling step added to the reconstruction unit.
Some results have not been reported. For the LKS dataset, Please report the result of the original paper, which is the SOS method [18].
There is no explanation why  10 locations are used for the RFR model.
There is no hyperparameter to control preference of classification and reconstruction losses. An ablation study is needed.
The batch size is 1. There is no discussion around this. Doesn't this affect the stability of training?
The equations have not been referenced.
This is not clear what do TCGA-NSCLC  and  TCGA-RCC  stands for"	"In 2.1, what is necessity to use feature reconstruction unit?
In RFR, the detailed parameters are suggested to give.
At the same position, how does random ensure that most positions are ergodic? The corresponding proof was not found in the following text. And, the reason choosing cropped size is memory?
In LKS dataset, why the magnification was 4x, which different from other two dataset. Meanwhile, suggest to explain the reasons for choosing 4-5 magnification.
How are the number and location of instances determined?
The difference between different number of Module block is minor, however, no specific analysis and verification were given.
For results, it is suggested to add statistical analysis of significance, or cross-validated."
234	Global Multi-modal 2D/3D Registration via Local Descriptors Learning	"processing successive images in a sweep is a plus, but the ""Multiple frames"" section is really brief
the generation of your ground truth pose is unclear, which could impact both the training and results.
You use uniformly distributed keypoints to limit the avoid the need for annotated landmarks, but are these points reflecting a matching aven with your ""softer loss"" (page 3)?
The estimation of the ground truth pose by manual registration is also questionnable. Was it done and validated by clinicians?
the maximum errors (Fig.2) remain very large, which is a strong limit for any clinical use. The failure cases should at least be discussed (image properties, far initially pose, ... ?)
it would be interesting to evaluate your method on a dataset with annotations available, to better characterize your results on TRE. You should find several registration challenges with appropriate data (e.g. Learn2Reg or CuRIOUS).
while your study is a very good first step, rigid registration is always limited to estimate non-rigid deformation... First evaluate on a more adequate task?"	"The method used is not entirely novel since it's largely based on LoFTF algorithm. On the other hand, it has been well adapted to solving the problem for medical images.
The results are encouraging but still not reaches a very high accuracy which is needed for most image-guided intervention."	"Validation with only 16 patients
Incremental improvement of existing work (it is an improvement of LoFTR algorithm)"
235	GradMix for nuclei segmentation and classification in imbalanced pathology image datasets	"The proposed nuclei augumention is not very impressing in improving the nuceli segmentation and classification performance. On the public CoNSeP dataset, the improvement to segmentation is quite limited, and to classification, the improvement on the Miscellaneous nuclei is with the performance sacrifice on the inflammatory nuclei, which actually is also no the major-class.
The experimental results of CutMix is really disappointing, which is nearly worse on all evaluated metrics even compared to without using any data augmentation. Though CutMix is the compared method, but the authors shall compare to a more competitive method."	The authors use their own deep learning network to evaluate the performance impact of the synthetic data generation method. This makes it hard to evaluate if performance gains shown in the experimental evaluation are due to the specifics of the deep learning network and whether the synthetic data generation method will lead to similar performance gains with other networks. For example, the nucleus segmentation performance numbers for the CoNSeP dataset (Table 2) with the proposed method are lower than or equal to those achieved by Hover-Net [2] using real data only (Table III in [2]; e.g., 0.853 DICE with Hover-Net vs 0.846 DICE with the proposed method).	This work would be more appreciated if the authors compare between CutMix and GradMix in terms of the methodology. CutMix was not described in the introduction, so without understanding CutMix, it was difficult to follow the result when comparing CutMix and GradMix.
236	Graph convolutional network with probabilistic spatial regression: application to craniofacial landmark detection from 3D photogrammetry	What is the inter- and intra-rater repeatability for the manual annotation?  How does your method compare to that?	"A weakness to the study, in this reviewer's opinion, is the use of a single expert's landmark placement as ground truth. Typically in morphometry studies, more than one expert's landmarks are used to remove subjective bias and this maybe more important when the landmarks are to be used for training an algorithm.
It seems to this reviewer that isotropic vertex placement of the raw image data would reduce the need for the proposed multi resolution approach? Isotropic vertex placement regularises the distance between neighbouring nodes regardless of spatial location thus possibly enabling single order polynomial use. Given that the authors are already doing some preprocessing of the raw image data anyway (section 2.2), could this note gave been done within that step? Please note this is not a major limitation, rather an honest question.
As indicated above, technically, the proposed framework seems to be an extension of Chebnet, albeit with some important contributions to handle the peculiarities of automated 3D landmark location."	"1) The literature review is limited. There are a number of point-cloud deep learning methods [1], which are originally designed for the object detection from 3D point cloud, should can be directly applied for the task of this paper. For instance, VoxelNet [2] and PointRCNN [3] should be mentioned in the Introduction and compared in the Experiments.
2) The detection accuracy of this method is relatively low. The landmark localization error can be more than 10mm as reported in the Experiments section, such large errors should be not clinically satisfied. 
[1] Guo Y, et al. Deep learning for 3D point clouds: A survey. IEEE TPAMI. 2020, 43(12):4338-64.
[2] Zhou Y, et al. VoxelNet: End-to-end learning for point cloud based 3D object detection. CVPR, 2018, pp. 4490-4499.
[3] Shi S, et al. PointRCNN: 3D object proposal generation and detection from point cloud. CVPR, 2019, pp. 770-779."
237	Graph Emotion Decoding from Visually Evoked Neural Responses	"Although this paper showed interesting results and a novel method, the number of fMRI subjects is small (n=5), which may cause reproducibility issues when applied to other datasets. Also, since this paper didn't use the emotion scores from the individuals that performed fMRI sessions, which means that the emotion decoding they did was the emotions that people mostly feel from videos, not the emotions of the individual itself
This paper doesn't have a conclusion section. It would be worth showing the conclusions by summarizing the results and the interpretation to emphasize the main point of this study.
Lastly, it would be better for this paper to show the relevance of this method by interpreting more of the embeddings from emotions and the brain regions, such as interpreting which of the ROIs showed meaningful results to interpret the corresponding emotions."	The experimental design is not clearly stated in article. Also authors should compare their results to some of the newest models.	I don't get a clear understanding of how the evaluation is done. If there are five subjects, are we doing leave one subject out validation? What are 10 folds here? How this 10 fold is formed? Or one question did BrainGNN apply a similar evaluation setup? or it's run by the authors with this idea.
238	Graph-based Compression of Incomplete 3D Photoacoustic Data	"(1) The benefit and significance of compressing PA data is not elaborated in the paper, and I think it is a major issue to support the value of this paper.
(2) Experimental results need more explanation. For example, I noticed the authors claimed a larger compression ratio K brings more advantages of the proposed method. But the results shown in Supplementary Material seem not very convincing.
(3) The clarity and accuracy of the writing language needs improvement."	"Some technical details are unclear to me, such as how the image data is turned into the graph structure is not entirely clear. I believe it would not be straight forward to reproduce the results. Nevertheless, the authors have indicated that code will be released, so this would help.
The premise of compression of undersampled data in the reconstruction is not clear. The undersampling would appear in the PA measurements and the image domain is usually fully sampled. This needs more detail or motivation
I would have hope also for more computational details to be included: needed memory in absolute (MB) and not relative. Computation times etc."	"The proposed reliability-aware rate-distortion optimization (RDO) need try all three coding modes and then calculate the coding cost, which significantly increase the overhead of compression.
Comparison is limited to Graph-based methods. While authors point out several disadvantages of popular image/video compression standards, there are not experiments to support it.
The detail of decoding is missing in method part."
239	Greedy Optimization of Electrode Arrangement for Epiretinal Prostheses	"The application does not involve the use of medical images like most MICCAI submissions, so it may have less broad interest across the conference. But I think the work still fits well under the computer aided intervention umbrella and is a nice example of model-guided design.
As written, the validation study lacks data showing the optimized utility function will translate to optimized image quality."	This paper is way to specialized for  being presented at MICCAI conference. The mathematical and algorithmic approaches are known but the modeling of the problem at hand and its implementation in this filed is new, however this paper will not be appreciated in MICCAI community.	"While the approach per se is novel, it is not clear why the authors reproduced (?) a figure of Ref. 2, or why the did never mention that Fig. 2 was calculated with the Python library in use for this study. It seems that the author only refer to one single other work. If so, this should deserve mentioning. If not, the section on related work is incomplete.
While this work is exploring a rather exotic field of neurostimulation it is quite surprising that the introductory part is extremely short. It would be highly recommendable to introduce the readers to the field with its challenges and problems.
Concerning the Phosphene model, some more information on this would be readily welcome. In the section H and W are used but never defined. This has to be fixed, as later on these two values pop up again; comprehension of eq. 3 suffersb dramatically. In addition, F as defined to be [0,HW] is not clear.
Furhtermore, eq. 3 is not motivated or referenced clearly.
In view of these shortcomings it is hard to judge the real novelty of the approach.
Concerning Fig 2 an improved visualization of the values for the precentual coverage is suggested."
240	Hand Hygiene Quality Assessment using Image-to-Image Translation	The proposed framework comprises of two main step: Segmentation and shape transformation. Although the segmentation step was extensively tested, evaluation of the shape transformation step was only performed on simulated data	"I think the paper lacks convincing motivations and explanations why the chosen methods are appropriate (or necessary). The authors have to make sufficiently clear why a deep learning-based pipeline is needed at all, if the reference annotations were actually created with more traditional (non-learning) image processing methods (Maybe I've missed something but that's what I took away from it).
I do not understand, what the benefit would be to translate the results in a standardized template space using a U-net (or any other learning-based method). Wouldn't a spatial registration to a template (that could be created on-the-fly from the available data) be more robust and standardized then an image-to-image translation model? I think this has the be clearly explained and it would also nice to see a comparison with a registration-based method.
I am also not convinced with the validation of the methods, in particular for the hand translation model. It is not obvious to me that the synthetic data are actually a good proxy for the real skin-coverage patterns. Also: when would you consider a result good or robust enough for medical documentation? Is variability of the estimates (and their quality) an issue? This part would have to be clarified."	The approach is analyzed using a single model (U-Net), and it would be important to compare to more recent segmentation model (e.g., U-Net++, DeepLabV3, Transformer). Also, the details and limitations of the approach with respect to generalization to: the type of fluorescent used, the demographics of the dataset, and any other confounding factors should be clearly discussed.
241	Harnessing Deep Bladder Tumor Segmentation with Logical Clinical Knowledge	I think the main weakness of this paper is, lack of literature review and comparative experiments on clinical logic rules fusing method.	"The authors should provide more information about some parameters. In particular they should explain how the parameter beta was obtained. Was the value obtained empirically? (The narrow range 0.9-1 should be justified. The value 0.01 in the Lsegment formula is not justified. 
Were the experiments (groundtruth) validated with clinicians? There is a lack of information regarding to that issue."	"-please mention the results in the abstract.

the author should write precisely about the bladder tumor. What challenges did you face when segmenting the bladder tumor in the introduction?

The introduction sections contain a limited number of the related work for bladder segmentation, only three. However, there are many publications for bladder segmentation in the top journals. Besides, it would help to write at least a paragraph about related work for merging the DCNN with clinical logic rules, not necessarily with bladder segmentation but with any other applications.

You wrote in your manuscript, ""To the best of our knowledge, the related works of involving logic rules into DCNNs for medical image segmentation are very limited."" You did indicate any current model in your manuscript. What is the difference between your model and the current one?

How did you estimate the value of the variable b?

-construction logic rules for the bladder tumor are not clear enough for me. Would you please rewrite or reconstruct the figure for it, Fig. 2?

many aspects of the method without references, which means you created everything equations, ideas!!

-The author compared the segmentation results with only the general techniques, not current state-of-the-art approaches for bladder tumor segmentation. They compared their results with only one reference with number 14 related to bladder segmentation. However, many recent works are published in the top tier."
242	Hierarchical Brain Networks Decomposition via Prior Knowledge Guided Deep Belief Network	The writing needs improvement and a few details are not clear. For instance, how the overlap rate is calculated is not clear. For Table I, in addition to the average overlap rate between DBN inferred RSNs and their corresponding RSN templates across subjects, the standard deviation should also be reported.	The aim of the proposed framework is not very clear. In my understanding the previous DBN approaches are used as unsupervised method due to the lack of labelling. However, in this proposed framework, as we are aware of the task labels already, why can't we switch entirely to the supervised method?	The writing needs improvement and more details should be clear.
243	Histogram-based unsupervised domain adaptation for medical image classification	Table 1 is very confusing. That needs major work. For example, the training error is shown in the first few lines for each experiment, but that isn't explicitly explained. Also, what exactly is the baseline method for each experiment? Finally, please add p-values for each row. Re-do Table 1 and add a better caption that explains what exactly is being classified with the AUC.	Experiments are insufficient and the motivation is unclear.	No obvious weakness.
244	How Much to Aggregate: Learning Adaptive Node-wise Scales on Graphs for Brain Networks	"Writing can be improved

The proposed method is interesting though it seems just an incremental improvement on the GrapHeat (Xu et al.  2019)"	"(1) In the paper, the authors emphasize the proposed model can achieve the aggregate the information adaptively as a contribution. How does it reflect the adaptively of the proposed method in the paper?  What does the s in Eq. (6) mean?  It seems that in the paper the only contribution is to make the scalars become trainable. My concern is that this operation can be whether achieve the  Node-wise Adaptive Scales.
(2) I do not understand the reason why you give the derivative of the loss? As far as I am concerned, the loss in the paper can achieve by back propagation. The Eq.10 to Eq.15 are the formulation for the back propagation. Do exist some constraints that make it difficult to perform the backpropagation, such as the discrete domain optimization? I do not find the constraints.  Compared with the [1], the only difference for the paper is to make the scale s in Eq6. become learnable.
[1]. Xu, B., Shen, H., Cao, Q., Cen, K., Cheng, X.: Graph convolutional networks using heat kernel for semi-supervised learning. In: International Joint Conference on Artificial Intelligence. Macao, China (2019)"	"No need to provide detailed formulas of graph convolution or GNNs in the preliminaries.
This paper considers only one dataset. More extensive datasets that involve different modalities should be added into consideration."
245	Hybrid Graph Transformer for Tissue Microstructure Estimation with Undersampled Diffusion MRI Data	None.	The threshold of theta appears a bit arbitrary, and it is not clear how sensitive the proposed method is to the threshold.	The experiments focus exclusively on NODDI parameters, which is perhaps something to note earlier.  It is not clear how this might generalize to more complex models, e.g. axon diameter or soma density mapping.
