id	title	review1	review2	review3
313	Mask Rearranging Data Augmentation for 3D Mitochondria Segmentation	The novelty of the proposed method is clear and the results are promising, although the presentation of the results should be improved and the use of more datasets is recommended.	The investigation of conducting mask rearranging data augmentation is interesting and seems useful. The paper is neat and in principle.	The topic of data augmentation is of interest to the community and the experiment on reduced number of annotations is intriguing. However, there are concerns about incremental novelty on methodology as well as limited experiments and validation.
314	MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation	The method is innovative, the experiments are robust, the results are promising, and the presentation is clear.	"The idea is interesting to augment style with adversarial learning.
Extensive experiments are conducted to show effectiveness of the proposed method.
The paper is well organized starting from preliminaries to the improved version.
One issue has not been explained in the paper, which makes the result not convincing and needs to be clarified."	The idea of expanding style space with additional noise and search for harder style composition is interesting and somewhat noble. Extensive experimental results and ablation studies shows the superiority and effectiveness of proposed model. Also, the clarity and organization of the paper is good.
315	MCP-Net: Inter-frame Motion Correction with Patlak Regularization for Whole-body Dynamic PET	This work includes a kinetic model to account for tracer kinetics in dynamic PET imaging for data-driven motion correction. It might be an extension of a previous work. By using a computationally simple kinetic model, the authors demonstrated the improvements in the final outcomes. This work has been successful in proving its motivation.	I still have a few concerns about the data aspect of this paper, but the results seem solid (despite being ever so marginally higher than B-ConvLSTM). If the authors can explain the data section better, it would be helpful. It would also alleviate concerns with overfitting.	Making use of tracer kinetics for motion correction is the right direction to address this problem.
316	Measurement-conditioned Denoising Diffusion Probabilistic Model for Under-sampled Medical Image Reconstruction	The proposed measurement conditioned DDPM for accelerated MRI reconstruction is novel. While there are some limitations and weaknesses of the proposed method, the proposed method demonstrates promising results on the test dataset.	This manuscript is well constructed and the method are well verified by adequate results.	The application of DDPM to undersampled MRI reconstruction is the novel part. However, the paper lacks the comparison with the current methods. It also not clear if DDPM is practically available. e.g. the discussion on the computational time is missing.
317	Mesh-based 3D Motion Tracking in Cardiac MRI using Deep Learning	The paper is innovative and the experimental evaluations are convincing.	This is a well written paper with good experimental setup and validation of a novel  cardiac motion correction method based on deep learning. The authors provide a rigorous set of validation experiments to compare their proposed method to other registration approached and include a strong set of ablation studies to demonstrate their design decisions.	"1) This is an overall interesting work. Very good innovation. Manuscript well written. Has scientific value. The novelty is good enough for a weak accept but not outstandingly impressive.
2) The part of comparison to previous works part is still weak. Not too convincing for me to recommend a strong acceptance."
318	Meta-hallucinator: Towards few-shot cross-modality cardiac image segmentation	The methodology lack clarity, thereby it is difficult to determine how each module of the proposed method works to achieve adaptation under the challenging scenario.	Novel method for an important medical imaging problem.	"the idea is simple and straightforward.
the sufficient experiment to prove the effectiveness of proposed method"
319	MIRST-DM: Multi-Instance RST with Drop-Max Layer for Robust Classification of Breast Cancer	The technical novelty and impressive quantitative results make me to recommend acceptance.	The authors focus on the adversarial example robustness on small-size medical images, and there are some useful works. The authors present a method that is multi-instance robust self-training with a drop-max layer, which is simple yet maybe effective.	The paper is well-written and the results show a clear improvement between the baseline and the proposed approaches. Some aspects of the method like the dropmax layer heuristically perform well but it would be nice to better formulate the selection of the element used by the pooling.
320	Mixed Reality and Deep Learning for External Ventricular Drainage Placement: a Fast and Automatic Workflow for Emergency Treatments	The paper is strong on all aspects but lacks novelty.	Brain shift is an essential issue during the EVD placement. The surgical tool interacts with the brain soft tissue, which will shift due to the external interaction. The target region may move to another position, which will significantly impact the accuracy of the surgery.	Good engineering solution, but lacks of novel technical development and validation is limited.
321	mmFormer: Multimodal Medical Transformer for Incomplete Multimodal Learning of Brain Tumor Segmentation	In general, medical data lacks in information in form of modalities and this is current area of research. The paper presented a new mmFormer architecture which can tackle this issue well.	Absence of implementation details and comparison with ACN in ref[21]. Looking at table 1 in ref [21], the best performance using the mmFormer (77.61, 85.78, 89.64) is marginally better than ACN (77.46, 85.18, 89.22). However, the average performance across the 15 models is slightly better for ACN model (61.21, 77.62, 85.92) compared with mmFormer (59.85, 72.97, 82.94). It would be nice to have justification in terms of model size / usability / generalizability. Not sure if comparison with Table 1 in ref [21] is valid as it is unclear if the splits in ACN were saved and used in this work or if another random splitting was performed!	written. The motivation to use transformer should be cleared presented.
322	Modality-adaptive Feature Interaction for Brain Tumor Segmentation with Missing Modalities	The method has fair novelty with improved performance. The paper is generally well orgnized and clear. However, the validation is not solid.  It seems that the comparsion in Table 1 is not under the same cross-validation slpit, which may result in unfair comparision.  Significance test is missing. Since the proposed method has small improvement in comparision with RFNet, significance test is recomended.	The method proposed in this paper is more intuitive, the experiments are relatively sufficient.	Overall, the paper is very interesting, and the method shows great potential.
323	ModDrop++: A Dynamic Filter Network with Intra-subject Co-training for Multiple Sclerosis Lesion Segmentation with Missing Modalities	This paper tried to address a realistic problem in the clinical settings for MS lesion segmentation, however, the solution proposed was trivial and lacked justification. In addition, the experiments were extensive but not well-designed. The information shown by the experimental results did not support the effectiveness of the proposed method.	The proposed framework shows novelty and could be of interest to researchers in the field. Its evaluation could be improved to strengthen the conclusions.	This paper proposes interesting improvements for the problem of missing modalities which is a real problem in medical imaging.
324	Modelling Cycles in Brain Networks with the Hodge Laplacian	The authors do propose some interesting novel ideas. But the motivation is not completely clear at this moment. Also comparing to other topology-based baselines is necessary. I will be happy to improve my scores if the concerns are addressed.	This work presents a novel and useful extension of a relevant analytical method in medical image analysis.	This work proposes a novel theoretically sound approach to identifying 1-cycles in the brain network as a strong feature. This novel approach is proven based on an important theorem in the paper. The synthetic data and real-world data suggest the efficacy of the proposed method to extract 1-cyles in the brain network. This idea can be extended to any graph semantic graph analysis beyond medical image analysis. The paper is also clearly well-written and cohesive in all parts.
325	Momentum Contrastive Voxel-wise Representation Learning for Semi-supervised Volumetric Medical Image Segmentation	Given the results and the general pipeline making overall sense, I would still opt for acceptance, but strongly urge the authors to expand the method section with more details.	The method improves state-of-the-art approaches in cases where only very few labeled images are available. This is a likely scenario in real-world applications. The evaluation of the method is elaborate, and well described. The ablation study covers all building blocks of the method. Overall, the paper is well organized and easy to follow.	The lack of contrastive learning baselines and enough citations for contrastive learning methods to demonstrate the confidence of the proposed idea
326	Morphology-Aware Interactive Keypoint Estimation	"The current rating is based on the following major factors:

This submission tackles an important problem in fixing the errors in automatic keypoint estimation for medical images.
The proposed method has the potential to improve the user correction efficiency.
The discussion and explanations in the experiments are not clear enough.
The discussion of the limitations/future work is not provided."	The proposed algorithm is novel and the targeted use case is of high clinical value. Significant details regarding the network architecture and the training process are currently missing in the paper. Aspects related to the gating network and the morphology-aware loss are not adequately explained.	"The approach of combining interaction with a morphology-based loss is very interesting and seems to guide the network in multiple aspects. I haven't yet come across such an approach for landmark detection (but I am also not fully familiar with the corresponding literature in the CV domain). It is generally well evaluated with multiple reference methods as baselines. Some of the weaknesses (description of the method, missing variance in the results, discussion) can be rectified rather easily, one aspect that I would have liked to see in addition is a user study that confirms the improvements in addition to ""simulated interactions""."
327	Moving from 2D to 3D: volumetric medical image classification for rectal cancer staging	Despite having a few problems, the paper has proved its point through extensive experiements. Even though the performance is not outstanding, the findings in the paper are useful for future work in this direction.	The work contains  an excellent engineering contribution	The idea of this paper is fantastic and the novelties of the method also acceptable.  But some details of the dataset, network architecture and experimental outcome are required more efforts.
328	MRI Reconstruction by Completing Under-sampled K-space Data with Learnable Fourier Interpolation	Its a novel idea that had been investigated on s small dataset. However, comparisons with some state of the art algorithms have also been performed. This work could be further expanded and the authors claims can be validated accordingly.	All in all, the current paper has good motivation but the technical description and intuition needs to be strongly improved as well as the experimental setting. Otherwise, the current version is appreciated with an incremental technical novelty and a limited experimental setting.	The paper overall is good and clinical relevant. The method proposed by the authors has some novelty. However, they is a lack of comprehensive evaluation of the proposed method to ensure that the reproducibility of the findings of the study (that may be a consequence of the MICCAI paper format).
329	mulEEG: A Multi-View Representation Learning on EEG Signals	The fusion of differnt kinds of features has been widely adopted. It is quite mature strategy that has been used in the field.	Based on experimental results, I suggest weak acceptance.	"Using complementary information to construct positive pairs in contrastive learning for EEG is novel.
The paper is well-written."
330	Multidimensional Hypergraph on Delineated Retinal Features for Pathological Myopia Task.	This work has applications for predicting the degree of PM by utilizing the relationship between different retinal anatomical features using graph learning. However, most of the extracted features used are obtained from machine learning and deep learning methods.	"I see that this work tackled an interesting problem in a novel way. However, with the limitations I mentioned above I rate this paper with ""Weak accept""."	The authors evaluate a novel algorithmic approach on a novel dataset, and show competitive results.  Supporting algorithms were developed and made available to the community.  This is an interesting direction that I think would spur further research.
331	Multi-head Attention-based Masked Sequence Model for Mapping Functional Brain Networks	Because of an interesting application of state-of-the-art deep learning methods such as Transformer, systematic evaluation of the results.	The proposed method is novel and effective. The writting quality and experiments can be improved.	"Poor validation. Again, it should be biased to validate the supervised model with unsupervised models.

Some artifacts are reported as Identified Brain Networks.
In Fig 5(b), the identified network at the 2nd row and 2nd column is an artifact.

There is no consistency in qualitative comparison.
For instance, in Fig. 4, the results are not mapped to the same background images."
332	Multi-institutional Investigation of Model Generalizability for Virtual Contrast-enhanced MRI Synthesis	Novelty, experimental design, result presentation.	The paper is clinically relevant and may interest a lot of scientists. Studying the generalization of deep learning methods is important for facilitate their integration in clinical practice.	"1) Well organised and written paper. Easily Readable, and high reproducibility.
2) Well planning study which answers clearly the initial hypothesis.
3) Clinical contribution and conclusions about generalization.
A very nice study just some minor concerns:
1)Need of statistical analysis about the significance of the testing cohorts so the authors can strengthen the final conclusion about the training in different cohorts and generalization.
2) More details about the institutes and the difference of the cohorts' modalities, resolution quality needed.
3) minor typos (conclusion needs capital C, reference of L1 loss or equation is needed)"
333	Multimodal Brain Tumor Segmentation Using Contrastive Learning based Feature Comparison with Monomodal Normal Brain Images	It is an interesting method for tumor segmentation that utilizes both multimodal and monomodal data to improve the performance, but there are lacks experiments to demonstrate its effectiveness against the baselines and the existing methods based on the contrastive learning.	The work proposed in the paper is interesting and new. However, there are some weaknesses, such as the evaluation procedure, the setting of just segmenting Whole Tumor that is different from the setting in BraTS and the brain tumor segmentation community, and the imprecise use of the Contrastive Learning concept, when what was used was a non-contrastive learning method (SimSiam). So, despite the interesting work, the Reviewer believes that some changes would be necessary.	This paper proposed an interesting novel idea to improve the segmentation accuracy. The method sound both theoretically and experimentally. It was well described and the experiments are sufficient to justify the model efficacy. Quantification over extensive experiments are done quite well.
334	Multimodal Contrastive Learning for Prospective Personalized Estimation of CT Organ Dose	The weaknesses of this paper rely on the clarity of the presentation but not on the methodology itself. I think it could be easily improved with minor cosmetic changes.	This is a very technical, CT oriented paper that proposes to leverage pseudo multimodality and contrastive learning in an original way that I think would find an audience at MICCAI.	The method seems sound, although some more motivations and ablation studies could better convince the reader about specific design choices. Some notations and missing informations make the paper not very easy to read although it is well written.
335	Multi-Modal Hypergraph Diffusion Network with Dual Prior for Alzheimer Classification	Due to the novelty of the proposed method, the effectiveness of the results, I prefer to accept for the manuscript.	Interesting paper where merits slightly weigh over weakness.	The proposed method seems like a sound extension of jointly learning feature embeddings strategy and hypergraph diffusion module. The idea is novel. Yet hypergraph diffusion module is not clear,  and some typographical and grammatical improvements should be made,
336	Multi-Modal Masked Autoencoders for Medical Vision-and-Language Pre-Training	This is a very nice study that integrates information from chest radiographs and reports for pre-training ViT. The proposed joint pre-training strategy is fairly novel and easy-to-implement, and extensive experiments show the pre-trained model is powerful across many vision-language tasks.	The proposed approach is simple yet effective. The experimental results on three downstream tasks demonstrate the effectiveness of the proposed method. The ablation study demonstrates the effectiveness of using low-level features for reconstructing the input images. The weakness such as typos and the detailed explanations could be easily modified in the final version.	The method for the medical field is novel, and the clarity and organization of this paper are very good. Besides, the method is evaluated in 3 downstream tasks to demonstrate its effectiveness.
337	Multi-modal Retinal Image Registration Using a Keypoint-Based Vessel Structure Aligning Network	The paper has novelties and solves a challenging problem (self-supervised learning/multi-modal registration). The results show the improvement over prior works.	The system seems to be robust, and a push forward in the good direction. However, it's not highly innovative, as it mainly relies on 2 already established neural networks with some fine tuning on top. The utilization of homography as the only type of warping for the creation of the synthetic dataset and the utilization of low resolution RGB images are weak points, but not enough to prevent the acceptance of this submission.	The research is meaningful, the logic is clear, and the experimental results are convincing.
338	Multi-Modal Unsupervised Pre-Training for Surgical Operating Room Workflow Analysis	In my opinion, the paper tackles an in interesting problem, but it still has a lot of missing information and unclarities that need to be addressed.	The use of multi-modal data in pretraining.	The technical contributions are limited. The proposed model borrowed many concepts with [4] hence I was expecting to use [4] as a baseline.
339	Multimodal-GuideNet: Gaze-Probe Bidirectional Guidance in Obstetric Ultrasound Scanning	This work presents an innovative problem formulation, with measurable real world implications and that could be applied to further scenarios. I believe this idea deserves being advertised within our community.	THis is a ground-breaking example of the effective use of AI to facilitate the use of Ultrasound in under-resources communities. Very exciting work with an immediate practical application	The paper presents a novel idea with scientifically sounding formulation of the problem. The paper is also very well written and structured.
340	Multiple Instance Learning with Mixed Supervision in Gleason Grading	The authors propose a novel manner to make use of the limited pixel-level annotation to boost the WSI grading, and also a random masking stragety to train a mixed supervision Transformer, and obtain promising peformance.	Propose an interesting way of mixing two levels of information for an improved cancer grading. Still, some questions on the experimental results, though.	Although the idea of mixed supervision is interesting, the novelty of the entire work is not so adequate for the conference, where simple masking strategy and sinusoidal position encoding are widely used in computer vision. In addition, the effectiveness of mixed supervision is not so convincing as presented in the experiment.
341	Multi-scale Super-resolution Magnetic Resonance Spectroscopic Imaging with Adjustable Sharpness	Based on the novelty and good organization, also, the insufficient comparisons and lacking of some details.	This work is similar with published work.	I suggest acceptance to this paper. The idea of using the scaling filter for blind SR is well motivated. The overall approach is clear and easy to understand. The experiment is aslo extensive to prove the effectiveness of the proposed method.
342	Multiscale Unsupervised Retinal Edema Area Segmentation in OCT Images	looks ok, but I see some open issues	Overall, the manuscript is well written and well presented, and the experimental analysis demonstrates the superiority of the approach over related state-of-the-art methods. However, the proposed architecture is heavily reliant on existing DCCS approach, making the theoretical contributions limited.	Since unsupervised segmentation has not yet gained enough attention from the research community, this paper does present an interesting network combining multiscale unsupervised clustering and segmentation to achieve unsupervised segmentation. However, clarification is needed for the main novelty of the work and the validation process.
343	Multi-site Normative Modeling of Diffusion Tensor Imaging Metrics Using Hierarchical Bayesian Regression	The reasons that I lean towards a weak acceptance is that this work presents an interesting application of normative modeling in hierarchical bayesian regression framework, with strong evaluation of the different model fitting strategies. The results clearly show the utility of this framework for evaluating the feasibility of analysing (and interpreting results of) neuroimaging data pooled from different clinical studies, a known challenge in data harmonization. The merits slightly weigh over the weakness that this paper may address in its revised form.	Lack of preparation. The manuscript is poorly organized. Interpretation of results needs to be improved	This is a decent dataset and relevant problem to tackle.
344	Multi-Task Lung Nodule Detection in Chest Radiographs with a Dual Head Network	This paper is well presented, organized, with enough details for reproduction. The proposed contributions are supported by experimental results. Ablation study is conducted to study the effects of proposed improvements. A nice paper for reading.	In this paper, multi task detection of thoracic pulmonary nodules is a good work. Dual head network is used for more effective detection on the model. However, the detailed description of the method is not clear enough, and the experimental part is not perfect.	The paper provides a novel solution to improve the detection accuracy by adopting the case-level classification network with the lesion-level detection network. Instead of using lesion-level detection results, the authors provide an alternative way to implement global classification results. The performance also shows the improvement in both the classification result and detection results.  However, there are some explanation needed for the design of this network and the design of the experiments.
345	Multi-task video enhancement for dental interventions	Evaluation results are not strong enough, suggesting the design of the multi-task architecture has room for further improvement. No dataset or source code will be available to the community.	Based on the contribution of new dataset and strong benchmark method, I make the rating.	Please see Weakness section
346	Multi-TransSP: Multimodal Transformer for Survival Prediction of Nasopharyngeal Carcinoma Patients	The effectiveness of the proposed model is clear though more clinical insights will be helpful.	The experimental setup is sound, and the ablation study clearly shows the contributions of the individual elements. I am missing key information about the data and other used features that this research can be reproduced.	Overall, the paper presents an interesting approach to solve an important problem in multi-modality fusion of imaging and text data. Further evaluation on more datasets (e.g. of other cancers, or on different splits of the same data) could greatly help in understanding the true advantage of the proposed method.
347	Multi-view Local Co-occurrence and Global Consistency Learning Improve Mammogram Classification Generalisation	Novel aspects, narrow application area, discussion could be more extensive.	The paper is novel and provide extensive comparisons showing the superiority of the proposed model in comparison with the previous works.	The writing is clear. The idea of using global and local information from two views is interesting. Particularly, a global consistency module and a multi-view local co-occurrence module were proposed, which are motived by the well-known transformer. The generalization of the proposed approach was evaluated on four datasets, including 1) testing subset of ANON 1, 2) ANON 2, 3) CMMD, and 4) InBreast. The experimental results demonstrate the effectiveness of the proposed approach.
348	MUSCLE: Multi-task Self-supervised Continual Learning to Pre-train Deep Models for X-ray Images of Multiple Body Parts	The overall learning scheme is a simple combinition, while the experiments are very good.	The innovativeness is moderate, the method is effective and results are convincing.	This is a well-written paper that explains the method clearly. The paper proposes a framework that makes minor modifications to existing SSL and CL techniques and shows improvements on most of the evaluation metrics.
349	NAF: Neural Attenuation Fields for Sparse-View CBCT Reconstruction	This work is the first one I have seen which demonstrates the NERF concept applied to practically relevant CT with a measured dataset. The evaluation is very good and its very well presented. I admit to believe, low-dose CT using sparse-view CT is irrelevant. However, sparse-view CT also arises in motion-compensated CT and is therefore still a very relevant problem.	This paper proposes a new application of using implicit function to model the attenuation coefficient in CBCT reconstruction. This paper also tailors the position encoding with a hash encoder to adapt to the scanned human organs. This paper also shows promising experimental results.	As sparse reconstruction is a popular topic in CT reconstruction, the image quality is the major concern using various schemes. The authors need to demonstrate the superior image quality prior to the complicated network design.
350	NerveFormer: A Cross-Sample Aggregation Network for Corneal Nerve Segmentation	Whille not convincing, the works seems to improve the state of the art.	Overall a sound method but justification of the proposed method is weak. A lot of missing implementation details, which is difficult to confirm if the comparison to other methods was fair (e.g. number of layers, number of parameters, if model was fully converged, etc.).	"The model generalizability;
The imcomplete baselines;
The novelty of TDA module."
351	NestedFormer: Nested Modality-Aware Transformer for Brain Tumor Segmentation	In general, medical data have huge information in form of modalities and this is current area of research to take benefit of modalities together. The paper presented a new mmFormer architecture which can tackle this issue well.	Overall, I think the method is novel. The method and experiments are well demonstrated. Although the method is relatively complicated, but a clear ablation study makes it easy to follow.	My judgment is borderline, but the paper needs to be revised, so I decided to give it weak reject.
352	Neural Annotation Refinement: Development of a New 3D Dataset for Adrenal Gland Analysis	The novelty of the paper is low, the description of the method is not clear, the comparison experiments are not conniving.	"Improved segmentations based on human annotations. 
Good methodology contribution for shape modeling."	"Geometric deep learning has become more and more important in medical image analysis as the surface representation are closer to the real world ones. They deserve more attention in the community.

Enough contributions in both datasets and methods.

A few weaknesses need to be addressed in the rebuttal and I am willing to raise my score if the rebuttal addresses my main concerns."
353	Neural Rendering for Stereo 3D Reconstruction of Deformable Tissues in Robotic Surgery	Impressive results that seem to be superior to competition. Enthi=usiasm is dampened somewhat by the number of unanswered questions.	"1) Tool mask-guided ray casting is designed for eliminating tool occlusion. 
2) Depth-cueing resampling and depth-map loss are introduced to make NeRF effective on single-view reconstruction.
3) The proposed method is complete and the results are impressive."	In Section 2.5, the equation (3) and (4) are not well explained. Equation (3) is too dense, maybe consider dividing them and explaining each clearly and also make sure the meaning/definition of each parameters are described in the text. For example, the F, G, T in (3) and I in (4) were not defined in the text.
354	Neuro-RDM: An Explainable Neural Network Landscape of Reaction-Diffusion Model for Cognitive Task Recognition	Overall, I appreciate the methodological novelty in this work. I particularly like how the authors map elements of the reaction diffusion equation onto different neural network architectures. However, my enthusiasm is dampened by the overstated claims, lack of an ablation study, and several unclear details.	The flow of the article is excellent, the mathematical formalization is correct and elegant, the rationale described in the first paragraph of section 2 is outstanding, the images are very well taken care of and clearly contribute to the message of the article, the two experiments presented are well executed in my opinion and perhaps with a little more description in the generation of the model forward, I think one should not have problems to replicate the experiments and reproduce the results. In general, a very good article, from which I have learned a lot, and my congratulations to the authors.	While the methodology is interesting and novel, the major weaknesses of the paper are in the evaluation of their contributions and the design of experiments. The complexity of their model is not sufficiently justified. Additionally, several key details for implementation are missing.
355	Noise transfer for unsupervised domain adaptation of retinal OCT images	The main contribution of the proposed method appears to be from histogram matching, and not noise transfer as emphasized in the title and presentation. While this is not undesirable in itself, it should be clearly stated. Moreover, the comparisons against other methods might be more fully presented.	"The paper is clear, well written, and the validation experiments are enough
The proposed technique has minor novelty and contributions as the applicability seems to be very reduced to when the source domain is less noisy than the target domain. In real settings, target domain features might be unknown or likely more noisy, where this algorithm will not perform well"	I recommend accepting this paper. The authors sufficiently demonstrate that style transfer between the source and target domain can be achieved by combining content components from the source image and noise components from a target image after singular value decomposition. Their simple method does not require the modification of the basic model architecture or extra training of a style transfer model. In addition, the proposed method might be applied in domain adaptation of other medical imaging modalities such as CT with different doses.
356	Noise2SR: Learning to Denoise from Super-Resolved Single Noisy Fluorescence Image	"The topic of the paper is relevant and interesting to the MICCAI community .
It presents an innovative idea for Fluorescence image denoising based on single noisy observation. Authors propose a sub-sampler module that generates sub-sampled noisy images from the original one; and an image SR module that improves the sub-sampled noisy image resolution to that of the original one.
Although some information is missing in the results section (computational time and hardware), the results are good in terms of PSNR and SSIM."	This paper proposes a neat idea improving upon previous method significantly. I don't give higher score due to the lack of thorough evaluation on different image modalities. In general, this paper is solid in terms of both idea and experiments.	The presented method is very close to noise2noise method with small changes such as able to use sub-sampling module. However, the results are very competitive to the former N2N method. The paper does not show any comprehensive analysis on why the presented method is of advantage over other methods. In this light ablation studies are not provided which makes it hard to understand whether the sub-sampling module is helping of the pretext assignment is giving an advantage. It requires more work and insight.
357	Non-iterative Coarse-to-fine Registration based on Single-pass Deep Cumulative Learning	The paper proposed injecting the deformed moving image into the decoder as a novel idea. Although the evaluation is only on the brain MR datasets, this can be sufficient for this conference paper.	The main innovation of this paper is that a different registration architecture is proposed, some other aspects such as the loss function are the same as those proposed in previous work. In addition, the comparison experiments are not conducted using some common datasets such as OASIS.	Overall, the paper is very interesting, and the method shows great potential.
358	Nonlinear Conditional Time-varying Granger Causality of Task fMRI via Deep Stacking Networks and Adaptive Convolutional Kernels	The use of neural networks might be novel, but already used by other people. Moreover, the autoregressor coefficient for the linear case are already something like like machine learning predictor. If we focus on the non-linearity aspect, a comparison to Siguhara causality is necessary. The reported experiment is just an analysis for which more suitable tools exists, a further practical application is missing.	This paper proposed a novel perspective of utilizing a traditional effective connectivity estimation method (Granger Causality analysis). Using network as a non-linear approximator can improve the field of cognitive neuroscience and neuroimaging at various aspects in a similar way of this work.	Since this problem has a long history and the corresponding methods are applied broadly by the community, it's important to investigate the properties of the model in detail to help the practitioner understand the limitations and strengths of the proposed method.
359	Nonlinear Regression of Remaining Surgical Duration via Bayesian LSTM-based Deep Negative Correlation Learning	The paper is well-organized showing a new approach for RSD prediction. The results are verified with good evidence in a public surgical dataset suppressing the state-of-the-art methods. The idea of averaging the predictions of multiple diversified submodels similar to the multi-headed mechanism shows good potential in this multi-task design.	"Overall this is an interesting paper which achieves strong results with a simple model. Additionally, it addresses an important topic in RSD prediction (uncertainty estimation).
Some questions regarding the evaluation should be clarified (cross validation?) and the proposed ablation study (w/o both DNCL and Bayesian) would be helpful in my opinion.
I find it hard to understand why the variance-maximization objective of DNCL is useful for uncertainty estimation but the results look promising. I believe this should be discussed more in the final version."	This work provides a novel BD-Net for residual surgical duration prediction, whose performance surpasses the SOTA methods. However, although the proposed methods are derived from existing approaches, the method details and training procedure should be presented more clearly.
360	NVUM: Non-Volatile Unbiased Memory for Robust Medical Image Classification	"The idea is relatively novel.
Well written. The overflow and structure are very clear.
The method is relatively clear.
Experimental results are good."	The idea is interesting, although some explanation on method and experimental results are insufficient.	The paper provides strong motivation, clear method analysis and comprehensive experiments with SOTA performance and large performance gain on two large real world datasets, with only minor weakness in experiments, therefore I recommend the paper being accepted.
361	On Surgical Planning of Percutaneous Nephrolithotomy with Patient-Specific CTRs	Novel approach and a clear application of it. Paper is well organized and clearly identifies the methods and how they address the problem of limited manipulability in PCNL procedures using CTRs.	This seems to be a promising approach to a clinically relevant problem but as the paper currently stands, it seems insufficiently validated (in its choice of metric and in comparison to previous works). More discussion on the proposed method's limitations and path to clinical translation would also make it stronger.	"1- topic
2-well explained
3-promissing results"
362	On the Dataset Quality Control for Image Registration Evaluation	The paper has a significant weakness, however I think this could be very easily addressed during the revision and rebuttal stages.	This contribution is providing a novel approach without really assessing the current state-of-the-art in assessing image fiducials, buids on unfounded assumptions and is somewhat unclear / imprecise in the description of the methods.	The major factor is the importance of the topic and the proposed method to address it.
363	On the Uncertain Single-View Depths in Colonoscopies	The novelty is interesting but the metrics and experiments are not well conducted/explained. The authors are the first to apply uncertainty quantification to this domain and introduce new methods for it. However, the results shown provide only limited support to the made claims. Improving on this front would greatly improve the generalizability of the work. The novelty of the work and the potential impact on other applications still motivates an accept in my humble opinion, albeit a weak accept, given the current limitations.	This paper presents a novel approach for estimating both depth maps and the uncertainty of colonoscopic images. The proposed teacher-student learning model with uncertainty further boosts the network performance.	While the paper needs improvement, it introduces nice concepts and shows interesting results. Due to the missing clarity, I would not recommend direct accept, but is a good candidate for acceptance after revision.
364	One-Shot Segmentation of Novel White Matter Tracts via Extensive Data Augmentation	The work introduced in this work is complete, the experiments seem to be nice, but their lacking of discussion in the SOTA augmentation methods hinder their contribution, and the writing in Section 3 also need improving.	The paper is well structured and the method is evaluated properly. The authors address a the weakness of an already existing approach and solve this weakness by introducing their approach of extensive data augmentation. I do not recommend oral presentation since the manuscript does not include any methodological novelty. It should be accepted though, since the approach to enable successful one-shot training is of interest to the community.	Given the fact that in the field the studies of analyzing white matter are limited by the number of available tract segmentations, the proposed method can be useful to generate potentially more based on existing data without requiring tons of manual seminations.
365	Online Easy Example Mining for Weakly-supervised Gland Segmentation from Histology Images	As described in weakness, a very similar idea has been already published and there is no discussion about the contribution from the related paper. In addition, the evaluation was not sufficient. In the paper, comparing weakly-supervised methods is important, however, the authors listed many supervised methods and only one weakly-supervised method. Therefore, my rating tends to 'reject'.	Some details in the paper need to be improved.	The proposed method improves weakly supervised semantic segmentation performance over prior art, including an improved supervised baseline. However, comparison is somewhat limited. For instance, only a single WSSS model i.e., SEAM was included in the evaluation. Therefore, performance improvements may be mainly dependent on other factors such as multi-scale testing and architectural choices. If the authors can adequately clarify/address the concerns, I am willing to raise my score.
366	Online Reflective Learning for Robust Medical Image Segmentation	Overall, this is an interesting paper though with some issues to be addressed. I strongly suggest the authors to handle these problems. Due to the good writing, well-motivated problem, interesting and novel method, extensive experiments and results and the demos, I recommend to accept this paper.	The paper is missing details on some of the method components. Nevertheless the architecture choices are sound,  the application is important, and the paper is easy to follow.	The idea is novel, though I have concerns regarding the design of the methodology, e.g., the instability of the optimization at test time, the missing stop criterion to prevent overfitting. As a result, quite a few failure cases can be found in the results.
367	OnlyCaps-Net, a capsule only based neural network for 2D and 3D semantic segmentation	Authors propose a new way for optimizing current capsule network on public dataset with novel squashing functions such as softsquash and unitsquash, and compare their work with another public work from literature.	The major factor which decides me is the gain of speed and the reduced memory consumption compared to usual capsule networks.	"Although it does not solve any critical problems, it is, in my opinion, a topic of interest to the community to try to optimise the resource cost of complex models to make them more accessible.
Unfortunately, these observations have not been satisfactorily discussed by the author."
368	Only-Train-Once MR Fingerprinting for Magnetization Transfer Contrast Quantification	"They proposed an Only-Train-Once MR fingerprinting (OTOM) framework to estimate water and MTC parameters from MR fingerprints regardless of the MRF sequence. Unlike the previous deep learning studies, the proposed method was trained with numerous patterns and lengths of MRF sequence, allowing
them to plug any MRF sequence rather than a fixed MRF sequence. The flexible OTOM framework could be an efficient tissue quantification tool for various MRF protocols."	"Problem is well motivated
LSTM approach seems appropriate
Claims need to be toned down - random sampling necessarily does not extrapolate to every scheme and especially needs further testing and validation for generalization. The use of TL indicates some of these challenges."	The proposed Only-Train-Once MR fingerprinting (OTOM) seems a promising solution of estimating quantitative parameters from different MRF schedules, eliminating the process of lengthy data preparation and model retraining for a different MRF protocol.
