id	title	review1	review2	review3
228	Fusing Modalities by Multiplexed Graph Neural Networks for Outcome Prediction in Tuberculosis	This paper presents a framework for multi-modal fusion of medical data based on multiplexed graph neural networks for multi-class classification for the prediction of clinical outcomes in tuberculosis. The authors applied the framework to a large cohort of TB patients with imaging (CT), genomic, treatment, demographic, and clinical data modalities. Comparisons are made to the class fusion schemes (early, intermediate, and late fusion), as well as several methods based on graph convolutional networks.	In this paper, authors adapt Multiplex-GNN theory for the purpose of multimodal/multi-omics latent fusion. They demonstrate their method on a multimodal dataset for Tuberculosis (TB) treatment outcome prediction. The dataset features 5 input modalities (Chect CT, genomics, demographics, clinical data, regimen data). The proposed Multiplex-GNN method is compared against various baselines and ablations, and has the highest and most consistent AUC values across the 5 output classes.	This paper proposes a multiplex graph based representation for fusion of 5 clinically relevant types of data (drug regimen, chest x-ray, demographic, clinical, genomic) and a Graph Neural Network based learning algorithm performing multi-class outcome prediction for Tuberculosis disease
229	FUSSNet: Fusing Two Sources of Uncertainty for Semi-Supervised Medical Image Segmentation	"The paper describes a framework for semi-supervised deep learning-based segmentation that incorporates both aleatoric and epistemic uncertainty. Epistemic uncertainty is used to divide the image into ""certain"" and ""uncertain"" areas, which are handled differently in the semi-supervised learning approach. The aleatoric uncertainty is used in the supervised part of the loss."	This paper is built on a joint training regime of epistemic and aleatoric uncertainty. Particularly, the authors computed the epistemic uncertainty from four different classifiers on top of a shared embedding and used the thresholded uncertainty as a mask for computing loss between student and mean-teacher networks. They have shown two dataset experiments that showed marginal performance gain over previous methods.	"The paper proposes an iterative multi-step training strategy called ""FUSSNet"" for medical image segmentation tasks consisting of unsupervised and supervised learning aspects. In different steps, epistemic and aleatoric uncertainty is exploited to boost segmentation performance according to multiple metrics (pixel-level and global-level). The authors claim superiority to other recent semi-supervised methods on two challenging segmentation tasks (on MRI and CT) in the small data regime (only 12 or 16 labeled datasets used per task)."
230	GaitForeMer: Self-Supervised Pre-Training of Transformers via Human Motion Forecasting for Few-Shot Gait Impairment Severity Estimation	This paper proposed a novel method GaitForeMer that forecasts motion and gait (pretext task) while estimating impairment severity (downstream task). By pre-training on NTU dataset, it can improve performance of early diagnosis of Parkinson's disease (PD) on a small dataset.	"This paper presents a method to predict Movement Disorder Society Unified Parkinson's Disease Rating Scale (MDS-UPDRS) scores. To this end, the authors propose Gait Forecasting and impairment estimation transformer (GaitForeMer), a transformer model using motion forecasting as a self-supervised pre-training task. The proposed system achieves an F-1 of 0.76, which is 0.18 higher than OF-DDNet [1].
[1] Lu,M.,Poston,K.,Pfefferbaum,A.,Sullivan,E.V.,Fei-Fei,L.,Pohl,K.M.,Niebles, J.C., Adeli, E.: Vision-based estimation of mds-updrs gait scores for assessing parkinson's disease motor severity. In: Medical Image Computing and Computer Assisted Intervention (2020)"	It is an interesting paper. The paper develops models to predict MDS-UPDRS gait impairment severity and these models are first pre-trained on public datasets to forecast gait movements.
231	GazeRadar: A Gaze and Radiomics-guided Disease Localization Framework	The paper combines basic radiomic features and visual attention from gaze maps to localize disease.	A novel architecture to fuse radiomics and visual attention is proposed for classification and localization tasks. A novel loss is proposed to calculate the distance between the student block attention distribution, and the joint representation. Experiments demonstrate the effectivenesss of the proposed method.	The authors present GazeRadar, a novel global-focal student-teacher architecture for disease localization based on radiomics information and visual attention features. The representation is used to train a student block for downstream classification and localization tasks. The authors develop novel Radiomics Attention Fusion and Gaze Attention Fusion strategies to fuse radiomics features and gaze features.
232	Geometric Constraints for Self-supervised Monocular Depth Estimation on Laparoscopic Images with Dual-task Consistency	A self-supervised monocular depth estimation framework is presented for surgical video datasets. This framework has included a scene coordinate prediction branch in addition to depth and pose estimation branches. The pose estimation branch has also been added with an additional Siamese optimization process. A weighting mask is used based on the dual-consistency test to reduce the effect of unreliable predictions.	"A self-supervised approach to monocular depth estimation with a promising results
Depth prediction and pixel 3d coordinate prediction are handled as two distinct tasks whose results support each other via a consistency loss"	This work proposed a self-supervised framework for laparoscopic depth estimation. The authors used the multi-task training strategy, adding scene coordinate prediction to train the network with dual-task consistency. The confident mask is also computed from the scene coordinate prediction. The authors also updated the pose estimation with the siamese process, which improved the pose rotation prediction.
233	Gigapixel Whole-Slide Images Classification using Locally Supervised Learning	In this work, the idea of training a network block by block (locally supervised networks) has been adopted to feed Whole Slide Images to the network. Random feature reconstruction has been proposed to improve the last layer feature quality rather than the whole slide reconstruction. Results have been discussed in three microscopic WSI datasets.	This paper proposes to employ the locally supervised learning scheme [24] for bypassing the memory bottleneck that exists in end-to-end WSI representation learning. To further deal with the memory issue, the authors replace the reconstruction loss in the original locally supervised learning scheme [24] with a random feature reconstruction unit.	To overcome the spatial relations loss of conventional multiple instances learning for WSIs classification, this paper proposed locally supervised learning by splitting deep network into multiple gradient-isolated modules.
234	Global Multi-modal 2D/3D Registration via Local Descriptors Learning	"The authors propose a rigid-registration neural network based on descriptors (local features) extracted from 2D US and 3D MR images.
The method is adapted from LoFTR (Local Feature matching with Transformers). Each image is processed with separate U-net like neural networks to produce feature maps. A similarity matrix is filled with the dot products of pairs of descriptors, then filtered with a ""double softmax"" to isolate significant ""matching"" features. This matrix is the basis of the loss function of an end-to-end registration network. The pose is finally estimated from the matches with RANSAC.
The method is evaluated on MR + US liver images of 16 patients. Several versions of the method are compared, and overperform a baseline method from ImFusion with statistical significance. While the registration error remains relatively large (on a difficult task), the proposed method is interesting at least as an initialization for more accurate methods which require a close initial pose."	This paper presents an automated 2D/3D registration between US and MR images for ultrasound-guided interventional applications. The algorithm follows a classical feature/landmark matching approach but with features learnt from 2 Unet architectures for US and MR images.	The main contribution is the adaptation of the LoFTR algorithm to multi-modal data and by considering imprecise ground truth.
235	GradMix for nuclei segmentation and classification in imbalanced pathology image datasets	The authors propose a data augmentation technqiue, termed as GradMix, to improve nuclei segmentation and classification performance, particularly for imbalanced pathology image datasets.	The paper describes a synthetic data generation method to increase training dataset size and address class imbalance to train more robust and accurate nucleus segmentation and classification models.	The paper introduces a data augmentation technique (GradMix) for nuclei segmentation and classification when cells between classes are imbalanced. The proposed method generates patches showing both major-class nuclei and rare-class nuclei. The proposed method is tested on two public datasets and the results show an improvement in classifying rare-class nuclei.
236	Graph convolutional network with probabilistic spatial regression: application to craniofacial landmark detection from 3D photogrammetry	A graph NN based approach to locating landmarks on photogrammetric images.  Takes account of specific nature of data and includes a regression method to deal with landmarks which don't coincide with a mesh node.	The authors describe a novel method for automated landmark placement on 3D point clouds of faces that leverages a graph convolutional neural network architecture. The clinical motivation for automated landmark placement is for enabling automatic and reproducible analysis for 3D photogrammetric data. In and of itself, the spectral model approach used here is an adaptation of the well known Chebnet (Defferrard, M., Bresson, X., & Vandergheynst, P. (2016)).  The authors demonstrate the landmark placement accuracy of their framework through an analysis of a large dataset (982) of 3D paediatric faces and they compare their approach, plus variants thereof, to Pointnet++. The results quantitatively indicate the improvement gains in landmark placement accuracy of their approach.	This paper introduces a graph-based convolutional neural network to pediatric craniofacial landmarks from 3D photographs (i.e., surface meshes). Three strategies are adopted in the proposed method: 1) Multi-resolution spatial features at every vertex are extracted with Chebyshev polynomials; 2) A novel weighting scheme dependent on the local data density at every surface location to aggregate the spatial features; 3) A new probabilistic regression framework that uses the aggregated spatial features to calculate landmark locations. The authors evaluated the proposed method by detecting 13 landmarks from a set of patients' 3D craniofacial surfaces. Generally, the three strategies are actually not new, similar ideas are commonly applied by the related methods in the field of geometrical/point-cloud deep learning. In addition, the landmark detection accuracy of the proposed method is too low to meet clinical requirements.
237	Graph Emotion Decoding from Visually Evoked Neural Responses	This paper introduces a novel method, Graph Emotion Decoding (GED), to decode emotions by integrating emotion scores of the video stimulus and brain responses from brain regions. By stacking layers of the GED, the model uses the relationships of the brain regions and neighboring emotions to decode. The model showed reasonable performance by comparing with other models and gradually improved by staking the layer of the model.	The authors proposed a neural network to predict scores of individual emotions for presented videos from fMRI recordings. The network architecture is simple but the results are better than some of the state-of-the-arts methods. Overall this paper is interesting and clearly written.	The Neural Decoding framework is proposed to find the association between Emotion and brain regions via a bipartite graph structure.
238	Graph-based Compression of Incomplete 3D Photoacoustic Data	In this paper, a graph-based compression scheme is proposed for incomplete 3D photoacoustic data. Both objective and subjective evaluations are provided to demonstrate the compression quality.	The work proposes a tailored compression approach for photoacoustic data. The compression mode is locally adaptive, depending on present features and in the advanced mode uses graphs to encode features.	The paper approaches the problem of incomplete 3D PA in a graph-based encoding scheme. A reliability-aware rate-distortion optimization (RDO) is proposed to enable adaptive compression PA observations based on different reliability levels.
239	Greedy Optimization of Electrode Arrangement for Epiretinal Prostheses	This paper presents a greedy optimization approach to selection of optimal electrode sites for a retinal prosthesis design. The approach uses a phosphene shape model to optimize the arrangement of electrodes to maximize predicted coverage of the visual field, as predicted by the model.	This paper is in a very specialized field of electrode placement for epiretinal prothesis. The paper defines the problem and proposes a disctionary learning based optimization for arrangement of such electrode for getting the desired outcome.	This paper describes a novel approach to determine the distribution and number of retinal implant electrodes to maximize / optimize the resulting visual perception.
240	Hand Hygiene Quality Assessment using Image-to-Image Translation	The authors propose an AI system to evaluate and document the effect of hand hygiene procedures, using fluorescent hand disinfectants and Ultraviolet (UV) images of the hand. Aim of the proposed method is to generate standardized hand template images which display the amount and location of the hand disinfectants.	This paper describes a deep learning-based segmentation and image-to-image translation approach to standardize hand hygiene documentation from images of hands with different amounts of skin coverage (with desinfectans) taken under standardized UV lighting conditions. The models in the paper are based on a U-net architecture augmented with attention gates in the generator path. The authors use a self-generated dataset to train and validate their models.	The paper describes a deep learning approach for hand hygiene analysis. After applying a fluorescent hand disinfectant, pictures of hands are analyzed using a segmentation network and mapped onto a common template. Results are reported on synthetic and real images.
241	Harnessing Deep Bladder Tumor Segmentation with Logical Clinical Knowledge	"1.This paper proposes a novel bladder tumor segmentation method by fusing clinical logic rules of bladder tumor and wall,the rules can guide the DCNN to produce precise segmentation results
2.This paper validate that fusing the logical clinical knowledge is helpful to reduce the data dependency of DCNNs for image segmentation."	The authors propose a novel bladder tumor segmentation method in which the logic rules of clinical knowledge are incorporated into DCNNs.	The main idea of this paper is to merge the clinical logic rules with Deep Convolutional Neural Networks (DCNN) to enhance the segmentation of the bladder tumor. The clinical logic rules depend on the appearance view of a bladder tumor must rely on the bladder wall. While the standard U-net is used for DCNN to create semantic segmentation.
242	Hierarchical Brain Networks Decomposition via Prior Knowledge Guided Deep Belief Network	This work proposed a novel method to incorporate prior knowledge to DBN for hierarchical brain network decomposition. Sufficient experiments suggest the proposed method can converge faster than the traditional DBN models. In addition, the proposed method can identify better task and intrinsic functional brain networks compared with the traditional DBN models. This work contributes a novel idea on how to introduce prior knowledge to unsupervised deep models for fMRI data analysis.	The authors proposed a prior knowledge-guided version of deep belief network to infer brain networks with the task labels used as prior information. The inferred networks are more aligned with the ground truth resting-state network	In this paper, the authors propose a novel prior knowledge guided DBN (PKG-DBN) model hierarchical brain network decomposition. By incorporating such constraints in the learning process, the proposed method can simultaneously leverage the advantages of data-driven approaches and the prior knowledge of task design.
243	Histogram-based unsupervised domain adaptation for medical image classification	This paper describes a domain adaptation method base on histograms rather than images and applies it to disease detection from chest x-ray images.	In this paper, the authors work on the hypothesis that most domain shifts in medical images are variations of global intensity changes which can be captured by transforming histograms along with individual pixel intensities.	This paper propses a simple and straightforward yet effective for the unsupervised domian adaptation for medical images, which only operate on the high level of the input images via learnable gama transformation. The proposed method also achieves the best results compared with the most poplar image translation based methods.
244	How Much to Aggregate: Learning Adaptive Node-wise Scales on Graphs for Brain Networks	A novel dynamic aggregation mechanism for graph convolutional networks, exploiting Heat Kernel equation.	In this paper, the authors proposes a flexible GCN model that learns adaptive scales of neighborhood for individual nodes of a graph to incorporate broader information from appropriate range. Extensive experiments on various datatsets show that the proposed method outperforms the state-of-the-arts methods.	This paper proposes a flexible model that learns adaptive scales of the neighborhood for individual nodes of a graph to incorporate broader information from the appropriate range. The authors derive a parameterized formulation to perform gradient-based learning on the local receptive field of nodes using a diffusion kernel.
245	Hybrid Graph Transformer for Tissue Microstructure Estimation with Undersampled Diffusion MRI Data	This paper introduced a hybrid graph transformer (HGT) method to estimate tissue microstructure measures by using a graph neural network (GNN) for q-space modeling and a residual dense transformer (RDT) for spatial modeling. The proposed method was compared with several state-of-the-art methods and showed better performance for estimating NODDI parameters with reduced samples. Moreover, an extensive ablation study was performed to examine the effectiveness of the learning modules.	Deep learning techniques allow prediction of high-quality diffusion microstructural indices from sparsely sampled data. Existing methods are either agnostic to the data geometry in the q-space or limited to leveraging information from only local neighborhoods in the spatial domain. This paper proposes a hybrid graph transformer (HGT) that combines a graph neural network (GNN) and a novel residual dense transformer (RDT), so that the q-space geometric structure and spatial information are fully exploited. Experiments were performed on the HCP dataset for evaluation, where the proposed method has achieved promising results. Overall, this is an interesting paper with proper validation.	This paper proposed a deep learning approach for estimation of tissue microstructure parameters from sparse diffusion MRI data.  They specifically investigate a hybrid graph transformer network that uses both q-space and spatial information.
246	Hybrid Spatio-Temporal Transformer Network for Predicting Ischemic Stroke Lesion Outcomes from 4D CT Perfusion Imaging	In this paper, the authors propose to predict acute ischemic stroke (AIS) lesions 2-7 days after the stroke onset from Spatio-temporal Computed Tomography Perfusion (CTP). Instead of using estimated perfusion maps, the authors utilize the raw temporal CTP acquisitions, by proposing a new hybrid Convolutional Neural Network (CNN) and Transformer model. CNN encoders extract features from each time step, then the Transformer learns the temporal relations, and finally, a CNN decoder estimates the final lesion. The method is evaluated in an in-house dataset and improves over perfusion maps-based CNN and CNN-based temporal methods.	The authors proposed to use spatio-temporal transformer to predict stroke lesion outcomes directly using 4D CTP images as input.	This paper proposes to segment the ischemic stroke lesions directly from 4D CT perfusion images, rather than from perfusion parameter maps. They used transformer for fusing the temporal information and use a CNN to extract spatial features.
247	Ideal Midsagittal Plane Detection using Deep Hough Plane Network for Brain Surgical Planning	This paper deals with automated detection of the midsagittal plane (MSP) for brain surgical planning. The MSP bisects the human brain into two cerebral hemispheres. The detection of optimal MSP is based on a deep Hough plane network which combines the idea of Hough Transform based object detection with deep convolutional neural networks.	"In the sagittal plane localization task of 3DCT human brain image:

Make full use of image space and Hough space features to locate the sagittal plane.
The use of DHT increases feature sparsity and reduces computational cost."	"Following are the contribution of the paper:

Application of deep hough transform (DHT) and inverse deep hough transform (IDHT) which simplifies the plane detection problem into image space.
Combination of Hough transform along with CNN features to detect the MSP properly."
248	Identification of vascular cognitive impairment in adult moyamoya disease via integrated graph convolutional network	In this paper, the authors intend to propose a novel graph-based method of diagnosing VCI using two modalities (fMRI and DTI). The main contribution in methodology is two-fold: one is the dual-modal GCN to firstly process the two-modality images independently (graph construction and convolution) and fuses them together for the diagnosis, the other is the node-based normalization and constrain mechanism to resolve the over-smoothing issue in GCN and incorporation of the non-imaging information. Experiments such as ablation studies, SOTA comparisons and biomarker interpretations also demonstrate the effectiveness of their works.	This paper proposed a dual-modal GCN framwork to integrate imaging and nonimaging information for VCI identification in adult MMDs.	"This paper designs different ways to extract complementary information from
rs-fMRI and DTI when constructing graphs, which maximizes the utilization of
characteristics of different modalities.
Node-based normalization and similarity constraint item are proposed to improve performance by solving the problem of over-smoothing and integrating non-imaging information, respectively. 
3) Some salient biomarkers for VCI identification are selected by introducing self-attention pooling mechanism which combines node features and graph topology,
showing the clinical value of the proposed model."
249	Identify Consistent Imaging Genomic Biomarkers for Characterizing the Survival-associated Interactions between Tumor-infiltrating Lymphocytes and Tumors	The paper presents a multi-modal framework that fuses the interactions between TILs and tumors with a graph attention network and the genomic data by concrete autoencoders for prognosis predictions of breast cancer.	This paper analyses the role of immune cells, lymphocytes, in their role in survival of cases with tumours	Fusing imaging features with the genomic features has been used for the prognosis prediction of breast cancer in existing previous works. The contribution of this work is to use an attention mechanism for fusing imaging features with the genomic features.
250	Identifying and Combating Bias in Segmentation Networks by leveraging multiple resolutions	This paper described the analysis for resolution-bias in the segmentation network and explored the way to reduce the bias. In order to analyze the problem of the limitation of the segmentation network performance due to the resolution of the training data, a comparison experiment was performed using four approaches. This paper shows that the single resolution network fails to generalize across resolutions, but scale augmentation and network with resolution independence structure are helpful to reduce the bias.	This work illustrates how the resolution bias in the data distribution propagates to the output prediction. Their compare how different strategies such as input resampling, scaling augmentation perform in comparison with resolution-aware architectures, and demonstrate that the later approaches reduce such bias more effectively.	The authors present an analysis of volumetric bias from networks trained on image data acquired at one resolution influencing segmentation results on data acquired at a second resolution. To measure the volume bias, a normalized volume difference is computed between the ground truth segmentation and the predicted segmentation mask. For models and data, the authors test Unets, and voxel size independent neural networks (VNNs) trained with a variety of resampling on MRI images acquired from adults and children to provide a resolution challenge, and hippocampal volume segmentation. Volume bias is examined by looking at the distribution of volumes segmented, Dice similarity, and the volume bias of the predictions. Overall, the authors found that building scale-invariant networks, or using resolution augmentation can reduce volume biases.
251	Identifying Phenotypic Concepts Discriminating Molecular Breast Cancer Sub-Types	The authors propose a method to predict the molecular sub- types of breast cancer, and to identify the associated shared and discriminative visual traits from simultaneously acquired MRI and PET data.	This paper performed image classification on molecular sub-type classification for breast cancer patients. The proposed pipeline consisted of the classification using ResNet-18 pre-trained on ImageNet, the latent features were then extracted from the intermediate layers and clustered using k-means. Phenotypic Concepts were formed and weighting on these was calculated for each sub-type category.	This paper proposes an application of testing with Concept Activation Vectors (CAV) by Ghorbani et al., on breast cancer imaging, showing that the proposed methods provide interesting insights on visual features characterising breast cancer sub-types. The main contribution added to the state of the art method is the identification of patient-specific concepts in the latent space, rather than concepts that generalise to the entire pool of data.
252	Implicit Neural Representations for Generative Modeling of Living Cell Shapes	"The paper proposes a new cell shape representation method.
The paper proposes a deep learning framework for spatio-temporal cell representation and synthesis.
The proposed method allows for shape synthesis with virtually unlimited spatial and temporal resolution."	The paper addresses the use-case of generating synthetic datasets of cell shapes. It trains a NN to generate sequences of cell shapes from a signed distance function.	This paper proposes a approach to segmentation of living cells in 3d+t using a generative neural architecture. The paper is based on a level-set represented with a MLP that learns an implicit shape model from annotated images and is able to generate accurate boundary models of cells in fluorescence images.
253	Implicit Neural Representations for Medical Imaging Segmentation	This paper adopts a continuous implicit neural representations for medical image segmentation.	This paper propose a new segmentation method via using implicit neural representation.	This paper proposed a novel implicit organ segmentation network (IOSNet) that utilizes continuous implicit neural representations (INRs) to achieve memory-efficient and high-resolution medical image segmentation. Benefiting from the introduction of INRs, the presented IOSNet showed significantly smaller memory footprints and much faster convergence speed than the conventional fully convolutional networks. Experimental results on a clinical head and neck CT dataset demonstrated the superior performance and effectiveness of the proposed method in dealing with the 3D organ segmentation task, especially for small targets.
254	Improved Domain Generalization for Cell Detection in Histopathology Images via Test-Time Stain Augmentation	This paper proposes a test-time stain augmentation (TTSA) method for cell detection in histopathology images, which transforms the test image based on stain mix-up, and then the detection results from different augmented images are fused to produce the final output. The main contribution of this paper is the fusing parts, but an existing method (stain mix-up) [4] is used for stain augmentation. The fusing method is mostly based on the existing test-time ensemble method [3]. Therefore, the contribution is minor.	The authors propose a test-time stain augmentation method for cell detection under stain-varying conditions between source and target. The method uses conventional decomposition in the OD domain to decompose RGB images into the stain color matrix and stain density map. Multiple augmented test images are generated by mixing their stain color with the source domain through different weighting factors. The method is validated for cell detection on a publicly available dataset on which it outperforms the existing similar approaches	This paper is concerned with development of stain normalization method aimed for improving performance of cell counting in histopathology images. Thereby, the emphasis is to achieve robustness to domain variation (training set and target set do not come from the same staining protocol). In particular, the authors adopt test-time stain augmentation approach to domain generalization problem. The concept is based on generating mixtures of stain colors of source domain and target domain images. Given detection models fuses mixed images with the property to be less likely affected by the improperly mixed stains. Detection model is not required to be retrained, because it is applied during a test time only. The concept is validated on public dataset related to mitosis detection. In principle, proposed method improved counting performance in terms of A_50 metric (as well as F1 score).
255	Improving Trustworthiness of AI Disease Severity Rating in Medical Imaging with Ordinal Conformal Prediction Sets	This paper propose a distribution-free method of estimating uncertainty of ordinal predictions, with a simple approximate algorithm.An experiment is carried out on an stenosis grading task from MRI. The result is high-performing in comparison to the competing method, and the uncertainty score is able to select problematic examples as revealed by manual radiology review.	Th paper proposes an ordinal prediction set method that is guaranteed to contain the reported severity with a chosen probability in the context of automatic disease severity rating. It also shows a method to quantify the uncertainty in this setting.	Authors evaluate the usage of conformal prediction sets for uncertainty prediction in clinical settings.
256	Incorporating intratumoral heterogeneity into weakly-supervised deep learning models via variance pooling	The authors propose an attention variance pooling method to aggregate patch-level features into a WSI-level representation, which explicitly considers intratumoral heterogeneity. Experimental results show that adding this pooling method into existing multi-instance learning frameworks improves survival prediction in five WSI datasets of different cancer types.	In this paper, the authors propose an attention variance pooling module, that helps multiple instance learning (MIL) frameworks learn  intratumoral heterogeneity (ITH) information from encoded patch features of whole slide images (WSIs). This module can be incorporated into existing MIL frameworks for survival prediction tasks. Authors also provide two metric scores for interoperability. Experiments on five datasets from The Cancer Genome Atlas (TCGA) demonstrate the effectiveness of the proposed method.	Intratumoral heterogeneity in WSIs have been extensively studied in the past and ongoing efforts are focused towards characterizing the structural/appearance differences across different diagnostic subtypes. This paper addresses a key challenge of modeling complex fetaures of the tumor microenvironment. The authors have developed a novel variance pooling architecture that enables an MIL model to empower the inherent intratumoral heterogeneity into deep learning models. The authors also provide two interpretability tools to investigate the biological signals captured by the models.
257	INSightR-Net: Interpretable Neural Network for Regression using Similarity-based Comparisons to Prototypical Examples	"In this work, the authors propose an inherently interpretable CNN for regression using similarity-based comparisons (INSightR-Net).
Experiments were performed using a dataset of diabetic retinopathy grading.
The proposed network is able to achieve performances in line with the baseline while being inherently interpretable."	This work proposes propose an inherently interpretable CNN for regression tasks applied in the field of medical imaging, which utilizes the information of similarity-based comparisons. Specifically, the authors incorporate a prototype layer into the model architecture to visualize the areas in the image that are most similar to learned prototypes. The final prediction is then modeled as a mean of prototype labels. Extensive experiments conducted on the task of diabetic retinopathy grading demonstrating the effectiveness of the proposed method.	In this paper, the authors propose a INSightR-Net deep neural network for retinopathy grading. It relies on a CNN architecture with a prototype layer. Such protypes help for better explanation while achieving a good accuracy.
258	InsMix: Towards Realistic Generative Data Augmentation for Nuclei Instance Segmentation	Submission 807 proposes a new method for generating data augmentations to aid the task of instance segmentation of nuclei in histology images. The method contains 3 major components, each of which contributes into the final improvement. Extensive evaluation is made available, including a comparison to state-of-the-art. The proposed method clearly aids the segmentation network in all datasets shown.	The paper describes a novel image augmentation method, that is similar to Mix-based methods.	"This paper proposed InsMix which is a realistic data augmentation approach follows a Copy-Smooth-Paste principle. Compared with previous Copy-Paste methods, the InsMix mainly has three different components: 1. Morphology constraints (scale, shape, distance) to maintain nuclei's morphology characteristics. 2. Background perturbation is used for exploit effective use of the background information. 3. Smooth-GAN with triplet loss is designed for generate realistic augmented nuclei images.
The experiments were done in two public datasets. Ablation studies on each component were also provided."
259	Instrument-tissue Interaction Quintuple Detection in Surgery Videos	This paper proposes a neural network architecture to jointly localize and classify the instruments, tissues interacting with the instruments, and classify the action type. To enhance instrument and tissue detection performances, the anthers have employed joint spatio-temporal information via a spatiotemporal attention layer (STAL). A graph convolutional network is adopted to boost quintuple detection via reasoning relations between the instruments and tissues.	"The authors propose to represent instrument-tissue interaction as instrument
bounding box, tissue bounding box, instrument class, tissue class, action
classquintuples by extending the earlier works that represent them as triplets. Moreover, they localize these quintuples. They propose QDNet which aggregates spatial and temporal information through the use of a spatiotemporal attention layer (STAL) and a graph-based quintuple prediction layer (GQPL) which is able to infer tool-tissue relationships.
As part as QDNet, they propose a spatiotemporal attention layer (STAL) to aggregate spatial and temporal information of the regions of interest between adjacent frames, and a graph-based quintuple prediction layer (GQPL) to infer the relationship between instruments and tissues.
They build a cataract surgery video dataset with annotations named Cataract Quintuple Dataset. According to what is stated in the Reproducibility checkbox list, the authors intend to share this dataset."	The paper presents an approach for instrument-tissue interaction detection in surgery videos. In doing so, the authors use a Quintuple detection network (QDNet) and apply it to cataract surgery videos.
260	Interaction-Oriented Feature Decomposition for Medical Image Lesion Detection	This paper introduces the whole image context embedding to enhance the classification branch of the Faster RCNN solution for the lesion detection task. The main idea is to encode the whole image as a fixed size embedding and leverage the self-attention mechanism to interact with the RoI align features before the final classifier. Evaluated on two different datasets, the proposed approach can consistently improve performance.	This paper aims at improving the classification accuracy in lesion detection problems. In some problems, classifying different lesion types is closely related to the relative location and size of the lesion in the image. Therefore, the authors propose to use attention-weighted global features to do classification, instead of ROI features. They designed the Global Context Embedding module and the Global Context Cross Attention module for this goal. On a private OCT dataset and a public MRI dataset, 6% and 3% improvement were observed in the classification accuracy, compared to Faster RCNN.	This paper proposes a new framework to fuse global context features into local lesion features for better lesion detection. Specifically, a global context embedding (GCE) module and a global context cross attention (GCCA) module are introduced to combine global and local features for classification. Experiments are conducted on an inhouse OCT dataset and a public brain MRI dataset. Results indicate the proposed method achieves state-of-the-art performance. Ablation study proves the effectiveness of the GCE and GCCA modules.
261	Interpretable differential diagnosis for Alzheimer's disease and Frontotemporal dementia	The paper describes creating a tool to differentiate between cognitively normal (CN), Alzheimer's disease (AD), and Frontotemporal disease (FTD) since this is a tough task to do by just using cognitive tests or observing symptomatology. It describes using a deep grading (DG) framework with a support vector machine (SVM) to classify whether to assign a diagnosis of CN, AD, or FTD. Different groupings of data were also tested (AD+FTD+CN vs CN+FTD vs AD+CN vs AD+FTD) in order to test the best classification model.	In this paper, the authors propose a new method to perform specific-disease diag- nosis (i.e., AD vs. CN and FTD vs. CN) and differential diagnosis (i.e., AD vs. FTD and AD vs. FTD vs. CN). Their purpose is to expand the knowledge about dementia sub-types and to offer an accurate diagnosis tool in a real clinical scenario. They extend the recently proposed Deep Grading (DG) framework by training it with multiple types of dementia (i.e., AD and FTD).  Furthermore they propose an ensemble of the graph convolutional network and an SVM.	This paper aims at developing a machine-learning algorithm to classify multiple sub-types of dementia (e.g., Alzheimer's disease and Frontotemporal dementia) based on T1-weighted MR images.  The authors combine the classification results from a deep-learning-based grading framework that performs disease classification according to the structure-wised evaluation of the tissue abnormality, and an SVM algorithm that classifies the disease type by exploiting volumetric atrophy in dementia patients.  The proposed method reveals the abnormal brain structures that are characteristic of each dementia sub-type and allows improved classification results over existing methods.
262	Interpretable Graph Neural Networks for Connectome-Based Brain Disorder Analysis	This paper proposed an interpretable GNN to find the group-wise-specific connectome-level features. The authors provided clear descriptions for the algorithm, which could contribute to the future work.	The article proposes an interpretable deep learning framework to predict disease and identify disorder-specific salient regions of interest and important connections driving predictions. The method is applied to data set consisting of HIV positive subjects, one containing subjects diagnosed with bipolar disorder, and the publicly available data set of the Parkinson's Progression Marker Initiative. The method reveals much higher accuracy scores than several baseline methods	The authors proposed an interpretable brain network-oriented framework, in which a GNN is used to extract embeddings of ROIs from the brain MRI images and an explanation generator is used to learn a disease-specific masking matrix. Their experiments showed that the proposed method achieved superior prediction performance and interpretations derived from the learned masking matrix aligned with existing clinical understandings.
263	Interpretable Modeling and Reduction of Unknown Errors in Mechanistic Operators	The paper extends the DAECGI method to improve the reconstruction of the forward operator when errors are present in the initial estimation. The method cyclically updates the estimated corrected forward operator by generating a latent vector z based on the initial forward operator and the current estimated forward operator. By using an SOM, the types of errors can be revealed by examining the latent vector z for a set of initial and final forward operators.	Use prior knowledge to improve the performance.	The paper described a physics-inspired neural method for  the inverse problem of ECG. The method shows advantages over a pure physics-driven method (fully data-driven) or a pure neural network-based method (requires less training samples and has more interpretability).
264	Interpretable signature of consciousness in resting-state functional network brain activity	The Modular Hierarchical Analysis (MHA) linear latent variable model was used to differentiate the various conditions of consciousness using resting-state fMRI. The statistical analysis showed the signature of consciousness from 5 monkey data.	This paper proposed a four-stage strategy and used a constraint linear latent variable model to define the spatial pattern of different consciousness states.	This paper introduces a novel method for states of consciousness by understanding ROI connectivity patterns, proposing a new spatial biomarker for determining levels of consciousness.
